Date,pm10ltp,pmfine
27-Jun-2016 20:00,27.8,6.5
27-Jun-2016 21:00,25.9,6.3
27-Jun-2016 22:00,18.4,6.1
27-Jun-2016 23:00,13.9,5.4
28-Jun-2016 00:00,13.1,5.2
28-Jun-2016 01:00,14.7,6.1
28-Jun-2016 02:00,15,8.4
28-Jun-2016 03:00,23.2,14.1
28-Jun-2016 04:00,30.9,13
28-Jun-2016 05:00,34,12.1
28-Jun-2016 06:00,27.7,8.5
28-Jun-2016 07:00,26.1,7.1
28-Jun-2016 08:00,24.5,7.5
28-Jun-2016 09:00,,
28-Jun-2016 10:00,,
28-Jun-2016 11:00,16.7,5
28-Jun-2016 12:00,14.5,4.6
28-Jun-2016 13:00,14.9,4.6
28-Jun-2016 14:00,16.3,4.7
28-Jun-2016 15:00,16.7,4.8
28-Jun-2016 16:00,24.4,5.6
28-Jun-2016 17:00,8.7,4.6
28-Jun-2016 18:00,7.7,3.8
28-Jun-2016 19:00,8,2.9
28-Jun-2016 20:00,10.7,3.3
28-Jun-2016 21:00,7.5,2.7
28-Jun-2016 22:00,7.6,3.4
28-Jun-2016 23:00,9.3,3.8
29-Jun-2016 00:00,9.8,3.5
29-Jun-2016 01:00,5.4,2.8
29-Jun-2016 02:00,6.2,3
29-Jun-2016 03:00,8.8,3.6
29-Jun-2016 04:00,11.5,4.6
29-Jun-2016 05:00,15.1,6.1
29-Jun-2016 06:00,26.5,8.1
29-Jun-2016 07:00,24.9,7
29-Jun-2016 08:00,18,4.9
29-Jun-2016 09:00,16.2,4.3
29-Jun-2016 10:00,22,4.9
29-Jun-2016 11:00,19.8,4.3
29-Jun-2016 12:00,13,3.6
29-Jun-2016 13:00,12.2,3.4
29-Jun-2016 14:00,12.3,3.4
29-Jun-2016 15:00,10.4,3.1
29-Jun-2016 16:00,14.9,3.9
29-Jun-2016 17:00,28.6,7.9
29-Jun-2016 18:00,12.5,6.1
29-Jun-2016 19:00,8.4,4.5
29-Jun-2016 20:00,6.1,3.5
29-Jun-2016 21:00,3.6,2.5
29-Jun-2016 22:00,4.6,3
29-Jun-2016 23:00,4.5,2.8
30-Jun-2016 00:00,5.5,3.5
30-Jun-2016 01:00,5.3,3.4
30-Jun-2016 02:00,5.3,3.3
30-Jun-2016 03:00,5.4,3.6
30-Jun-2016 04:00,6,4.1
30-Jun-2016 05:00,9.8,4.8
30-Jun-2016 06:00,10,4.6
30-Jun-2016 07:00,7.7,4.3
30-Jun-2016 08:00,10.1,3.7
30-Jun-2016 09:00,12,3.9
30-Jun-2016 10:00,4.8,2.7
30-Jun-2016 11:00,4.7,2.6
30-Jun-2016 12:00,4.1,2.8
30-Jun-2016 13:00,5.8,3.6
30-Jun-2016 14:00,8.5,3.7
30-Jun-2016 15:00,6.7,3.5
30-Jun-2016 16:00,6.3,3.4
30-Jun-2016 17:00,6.5,3.8
30-Jun-2016 18:00,11.4,4.5
30-Jun-2016 19:00,8,3.6
30-Jun-2016 20:00,5,3.3
30-Jun-2016 21:00,3.5,2.8
30-Jun-2016 22:00,3.1,2.7
30-Jun-2016 23:00,4,3.2
01-Jul-2016 00:00,4.7,3.8
01-Jul-2016 01:00,3.6,3.1
01-Jul-2016 02:00,4.5,3.8
01-Jul-2016 03:00,4.8,4
01-Jul-2016 04:00,5.1,4.2
01-Jul-2016 05:00,6.3,4.9
01-Jul-2016 06:00,6.2,4.7
01-Jul-2016 07:00,4.9,3.9
01-Jul-2016 08:00,5.1,3.7
01-Jul-2016 09:00,4.2,3.3
01-Jul-2016 10:00,5.9,4.4
01-Jul-2016 11:00,7.8,6.5
01-Jul-2016 12:00,5.9,4.6
01-Jul-2016 13:00,4,3
01-Jul-2016 14:00,4.4,3.3
01-Jul-2016 15:00,5,2.9
01-Jul-2016 16:00,5.5,3.8
01-Jul-2016 17:00,5.3,3.7
01-Jul-2016 18:00,7.3,5.6
01-Jul-2016 19:00,6.7,5.4
01-Jul-2016 20:00,6,5.2
01-Jul-2016 21:00,7.3,6.4
01-Jul-2016 22:00,6.9,5.9
01-Jul-2016 23:00,8,6.4
02-Jul-2016 00:00,10,8.1
02-Jul-2016 01:00,9.4,8.3
02-Jul-2016 02:00,13.7,11.6
02-Jul-2016 03:00,12.7,10.8
02-Jul-2016 04:00,12.8,10.8
02-Jul-2016 05:00,14.1,12.2
02-Jul-2016 06:00,15.5,13.1
02-Jul-2016 07:00,9.7,7.9
02-Jul-2016 08:00,8.1,6.8
02-Jul-2016 09:00,6.4,5.3
02-Jul-2016 10:00,7.1,6
02-Jul-2016 11:00,6.1,5.2
02-Jul-2016 12:00,5,3.9
02-Jul-2016 13:00,4.7,3.7
02-Jul-2016 14:00,5,3.8
02-Jul-2016 15:00,5,3.6
02-Jul-2016 16:00,4.6,3.5
02-Jul-2016 17:00,5.5,4
02-Jul-2016 18:00,12.8,7.3
02-Jul-2016 19:00,8.2,4.5
02-Jul-2016 20:00,8,5
02-Jul-2016 21:00,6.1,4.4
02-Jul-2016 22:00,6.4,4.2
02-Jul-2016 23:00,5.8,3.8
03-Jul-2016 00:00,5.9,4.4
03-Jul-2016 01:00,7,5
03-Jul-2016 02:00,5.5,3.8
03-Jul-2016 03:00,4.1,3
03-Jul-2016 04:00,3.9,3.1
03-Jul-2016 05:00,5.5,4.8
03-Jul-2016 06:00,5.8,4.7
03-Jul-2016 07:00,5,3.9
03-Jul-2016 08:00,4.4,3.7
03-Jul-2016 09:00,5.2,4.2
03-Jul-2016 10:00,5.1,4.1
03-Jul-2016 11:00,5.2,3.8
03-Jul-2016 12:00,4.7,3.1
03-Jul-2016 13:00,6.7,3.3
03-Jul-2016 14:00,4.9,3.5
03-Jul-2016 15:00,6.2,4.1
03-Jul-2016 16:00,6.4,4
03-Jul-2016 17:00,6.5,3.9
03-Jul-2016 18:00,7.3,4.3
03-Jul-2016 19:00,9.3,5.1
03-Jul-2016 20:00,9.4,5.1
03-Jul-2016 21:00,9.4,5.5
03-Jul-2016 22:00,21.2,14.3
03-Jul-2016 23:00,17.3,12.5
04-Jul-2016 00:00,21.7,15.6
04-Jul-2016 01:00,15.9,10.5
04-Jul-2016 02:00,8.7,5.9
04-Jul-2016 03:00,7.7,5
04-Jul-2016 04:00,8.2,5.3
04-Jul-2016 05:00,8.8,5.7
04-Jul-2016 06:00,7.7,5.3
04-Jul-2016 07:00,7.2,5.1
04-Jul-2016 08:00,6.7,4.5
04-Jul-2016 09:00,6.7,4.4
04-Jul-2016 10:00,11.6,4.7
04-Jul-2016 11:00,6.4,3.7
04-Jul-2016 12:00,6.7,3.7
04-Jul-2016 13:00,6.7,3.5
04-Jul-2016 14:00,7.1,3.5
04-Jul-2016 15:00,7.1,3.4
04-Jul-2016 16:00,7.4,3.2
04-Jul-2016 17:00,7.1,3.4
04-Jul-2016 18:00,7,3.4
04-Jul-2016 19:00,8,3.6
04-Jul-2016 20:00,8.3,3.9
04-Jul-2016 21:00,25.7,19
04-Jul-2016 22:00,14.8,10.1
04-Jul-2016 23:00,6.7,3.7
05-Jul-2016 00:00,10.8,5.6
05-Jul-2016 01:00,13.8,6.2
05-Jul-2016 02:00,7.7,4.6
05-Jul-2016 03:00,8,4.6
05-Jul-2016 04:00,9.9,5.1
05-Jul-2016 05:00,10.9,5.2
05-Jul-2016 06:00,11.9,4.7
05-Jul-2016 07:00,14,4.7
05-Jul-2016 08:00,10.3,4.2
05-Jul-2016 09:00,11.7,4
05-Jul-2016 10:00,10,3.3
05-Jul-2016 11:00,8.5,3.1
05-Jul-2016 12:00,8.1,3
05-Jul-2016 13:00,7.8,2.7
05-Jul-2016 14:00,5.6,2.1
05-Jul-2016 15:00,5.1,2.1
05-Jul-2016 16:00,4.8,1.9
05-Jul-2016 17:00,4.5,2
05-Jul-2016 18:00,4.1,1.8
05-Jul-2016 19:00,4.3,2
05-Jul-2016 20:00,4.2,2.1
05-Jul-2016 21:00,6.2,3.3
05-Jul-2016 22:00,10,4.3
05-Jul-2016 23:00,6.7,2.8
06-Jul-2016 00:00,6.6,2.7
06-Jul-2016 01:00,10.9,2.8
06-Jul-2016 02:00,13.7,4
06-Jul-2016 03:00,8.4,3.2
06-Jul-2016 04:00,10.5,3.7
06-Jul-2016 05:00,16,4.7
06-Jul-2016 06:00,16.7,4.6
06-Jul-2016 07:00,22.7,4.6
06-Jul-2016 08:00,11.9,2.9
06-Jul-2016 09:00,7,2
06-Jul-2016 10:00,5,1.6
06-Jul-2016 11:00,4.2,1.5
06-Jul-2016 12:00,3.6,1.3
06-Jul-2016 13:00,4,1.4
06-Jul-2016 14:00,4.3,1.5
06-Jul-2016 15:00,6.4,1.8
06-Jul-2016 16:00,4.8,1.7
06-Jul-2016 17:00,4.4,1.8
06-Jul-2016 18:00,5.1,1.9
06-Jul-2016 19:00,12.2,3
06-Jul-2016 20:00,7.6,2.7
06-Jul-2016 21:00,11.8,3.6
06-Jul-2016 22:00,11.6,3.7
06-Jul-2016 23:00,11.1,3.5
07-Jul-2016 00:00,8.7,2.9
07-Jul-2016 01:00,11,3.7
07-Jul-2016 02:00,9.6,4.8
07-Jul-2016 03:00,11.7,4.2
07-Jul-2016 04:00,11,4.1
07-Jul-2016 05:00,36.1,6.6
07-Jul-2016 06:00,42.9,8.8
07-Jul-2016 07:00,38.2,6.4
07-Jul-2016 08:00,32.5,5.7
07-Jul-2016 09:00,14.7,3.4
07-Jul-2016 10:00,11.8,3.3
07-Jul-2016 11:00,13.2,3.7
07-Jul-2016 12:00,11.7,3.8
07-Jul-2016 13:00,10.3,3.3
07-Jul-2016 14:00,7.4,2.6
07-Jul-2016 15:00,6.7,2.5
07-Jul-2016 16:00,7,2.4
07-Jul-2016 17:00,7.4,2.8
07-Jul-2016 18:00,7.9,2.7
07-Jul-2016 19:00,13.6,3.9
07-Jul-2016 20:00,20.1,5.5
07-Jul-2016 21:00,18.9,5.7
07-Jul-2016 22:00,21,7.1
07-Jul-2016 23:00,18.3,6.8
08-Jul-2016 00:00,13.5,5.2
08-Jul-2016 01:00,15.5,5.7
08-Jul-2016 02:00,20.5,7
08-Jul-2016 03:00,11.7,4.8
08-Jul-2016 04:00,16.9,5.6
08-Jul-2016 05:00,20.8,5.9
08-Jul-2016 06:00,13.6,4.8
08-Jul-2016 07:00,14.9,4.6
08-Jul-2016 08:00,16.9,4.6
08-Jul-2016 09:00,21.5,4.9
08-Jul-2016 10:00,17.7,4.4
08-Jul-2016 11:00,17.2,4.6
08-Jul-2016 12:00,9.9,3
08-Jul-2016 13:00,9.7,2.3
08-Jul-2016 14:00,4,1.5
08-Jul-2016 15:00,5.5,2.9
08-Jul-2016 16:00,3.9,2.2
08-Jul-2016 17:00,3,1.3
08-Jul-2016 18:00,4.5,1.7
08-Jul-2016 19:00,12.2,3
08-Jul-2016 20:00,6.9,2.1
08-Jul-2016 21:00,17.3,6
08-Jul-2016 22:00,13.6,4.9
08-Jul-2016 23:00,10.6,3.9
09-Jul-2016 00:00,7.8,2.8
09-Jul-2016 01:00,6.3,2.3
09-Jul-2016 02:00,6,2.2
09-Jul-2016 03:00,5.8,2.2
09-Jul-2016 04:00,6.1,2.4
09-Jul-2016 05:00,6.7,2.6
09-Jul-2016 06:00,5.7,2.3
09-Jul-2016 07:00,7.2,2.4
09-Jul-2016 08:00,6.4,2.2
09-Jul-2016 09:00,8.5,2.3
09-Jul-2016 10:00,6.4,2.1
09-Jul-2016 11:00,6.2,2.2
09-Jul-2016 12:00,5.6,1.9
09-Jul-2016 13:00,3.6,1.5
09-Jul-2016 14:00,2.7,1.3
09-Jul-2016 15:00,2.8,1.3
09-Jul-2016 16:00,4.6,2.9
09-Jul-2016 17:00,8.2,6.4
09-Jul-2016 18:00,3.1,1.6
09-Jul-2016 19:00,4.4,1.6
09-Jul-2016 20:00,5.9,2.1
09-Jul-2016 21:00,7,2.2
09-Jul-2016 22:00,14.4,5.6
09-Jul-2016 23:00,5.9,2.3
10-Jul-2016 00:00,6.8,2.4
10-Jul-2016 01:00,5.9,2.3
10-Jul-2016 02:00,7.9,2.9
10-Jul-2016 03:00,9.6,3.4
10-Jul-2016 04:00,7.7,2.9
10-Jul-2016 05:00,11,3.7
10-Jul-2016 06:00,8.5,2.8
10-Jul-2016 07:00,7.4,2.5
10-Jul-2016 08:00,6.1,2
10-Jul-2016 09:00,3,1.3
10-Jul-2016 10:00,3.1,1.5
10-Jul-2016 11:00,2.7,1.2
10-Jul-2016 12:00,3.9,1.4
10-Jul-2016 13:00,6.4,2
10-Jul-2016 14:00,4.2,1.3
10-Jul-2016 15:00,6.2,1.6
10-Jul-2016 16:00,7.3,1.8
10-Jul-2016 17:00,8.1,2.1
10-Jul-2016 18:00,6.2,1.6
10-Jul-2016 19:00,7.3,1.9
10-Jul-2016 20:00,10.6,2.7
10-Jul-2016 21:00,9.1,2.4
10-Jul-2016 22:00,7.1,2.1
10-Jul-2016 23:00,6.2,1.6
11-Jul-2016 00:00,5.4,1.6
11-Jul-2016 01:00,5.3,1.8
11-Jul-2016 02:00,25.5,7.5
11-Jul-2016 03:00,33.8,10.2
11-Jul-2016 04:00,26.6,7.9
11-Jul-2016 05:00,24.1,6.4
11-Jul-2016 06:00,22.3,6
11-Jul-2016 07:00,22.7,5.7
11-Jul-2016 08:00,26.9,7
11-Jul-2016 09:00,21.9,5.7
11-Jul-2016 10:00,26.7,7
11-Jul-2016 11:00,26.4,6.9
11-Jul-2016 12:00,27.5,7.2
11-Jul-2016 13:00,24.9,6.6
11-Jul-2016 14:00,18.4,5.3
11-Jul-2016 15:00,14.5,4
11-Jul-2016 16:00,11.1,2.9
11-Jul-2016 17:00,9,2.6
11-Jul-2016 18:00,10.7,3
11-Jul-2016 19:00,11.2,3.1
11-Jul-2016 20:00,11.1,3.1
11-Jul-2016 21:00,14.2,4.2
11-Jul-2016 22:00,22.1,6.9
11-Jul-2016 23:00,25.6,8.7
12-Jul-2016 00:00,20.9,6.5
12-Jul-2016 01:00,19.8,5.2
12-Jul-2016 02:00,21.6,6.7
12-Jul-2016 03:00,22.4,6.6
12-Jul-2016 04:00,19.6,5.6
12-Jul-2016 05:00,18.3,4.5
12-Jul-2016 06:00,26.2,5.7
12-Jul-2016 07:00,13.6,3.7
12-Jul-2016 08:00,15,3.6
12-Jul-2016 09:00,17.6,4.1
12-Jul-2016 10:00,17.2,3.8
12-Jul-2016 11:00,11.5,2.5
12-Jul-2016 12:00,11.1,2.6
12-Jul-2016 13:00,10.8,2.7
12-Jul-2016 14:00,12.2,2.7
12-Jul-2016 15:00,11,2.5
12-Jul-2016 16:00,6.5,1.9
12-Jul-2016 17:00,6.4,2.1
12-Jul-2016 18:00,9.6,2.5
12-Jul-2016 19:00,16.5,4.1
12-Jul-2016 20:00,37.1,7.2
12-Jul-2016 21:00,33.9,8.7
12-Jul-2016 22:00,23,6.4
12-Jul-2016 23:00,13.6,3.8
13-Jul-2016 00:00,12.1,3.3
13-Jul-2016 01:00,12.1,3.3
13-Jul-2016 02:00,13.7,3.6
13-Jul-2016 03:00,12,3.4
13-Jul-2016 04:00,18.1,4.1
13-Jul-2016 05:00,24.8,5
13-Jul-2016 06:00,17.9,4.3
13-Jul-2016 07:00,24.1,4.8
13-Jul-2016 08:00,14.5,3.6
13-Jul-2016 09:00,20.1,4.2
13-Jul-2016 10:00,18.6,3.6
13-Jul-2016 11:00,18.9,3.5
13-Jul-2016 12:00,10.9,2.5
13-Jul-2016 13:00,13,2.7
13-Jul-2016 14:00,7.1,2
13-Jul-2016 15:00,6.6,1.8
13-Jul-2016 16:00,7.3,2.1
13-Jul-2016 17:00,4.6,1.5
13-Jul-2016 18:00,6,1.9
13-Jul-2016 19:00,8.6,1.9
13-Jul-2016 20:00,8.5,2.4
13-Jul-2016 21:00,9.1,2.1
13-Jul-2016 22:00,12.7,2.6
13-Jul-2016 23:00,20.5,4.4
14-Jul-2016 00:00,22.5,5.1
14-Jul-2016 01:00,26.7,6.8
14-Jul-2016 02:00,24.2,6.1
14-Jul-2016 03:00,29,7.8
14-Jul-2016 04:00,27.4,7.4
14-Jul-2016 05:00,27.3,5.9
14-Jul-2016 06:00,27.4,5.6
14-Jul-2016 07:00,15.7,3.8
14-Jul-2016 08:00,13.9,3.2
14-Jul-2016 09:00,13.3,3
14-Jul-2016 10:00,17.3,3.2
14-Jul-2016 11:00,15.2,2.9
14-Jul-2016 12:00,7.3,1.9
14-Jul-2016 13:00,6.8,1.8
14-Jul-2016 14:00,7.7,1.8
14-Jul-2016 15:00,9.3,2.1
14-Jul-2016 16:00,6.7,2
14-Jul-2016 17:00,6.9,1.9
14-Jul-2016 18:00,7.4,2.2
14-Jul-2016 19:00,14.8,3.4
14-Jul-2016 20:00,17.4,4.1
14-Jul-2016 21:00,41.5,8.9
14-Jul-2016 22:00,30.3,8
14-Jul-2016 23:00,39,9.9
15-Jul-2016 00:00,30.1,7.8
15-Jul-2016 01:00,13.8,3.8
15-Jul-2016 02:00,12.6,3.6
15-Jul-2016 03:00,14.7,3.9
15-Jul-2016 04:00,12.1,3.4
15-Jul-2016 05:00,31.5,5.7
15-Jul-2016 06:00,23.4,4.9
15-Jul-2016 07:00,19.9,4.9
15-Jul-2016 08:00,18.5,4.4
15-Jul-2016 09:00,13.7,3.3
15-Jul-2016 10:00,12.9,2.8
15-Jul-2016 11:00,11.1,2.7
15-Jul-2016 12:00,13.7,2.8
15-Jul-2016 13:00,11.7,2.6
15-Jul-2016 14:00,10.1,2.6
15-Jul-2016 15:00,9.9,2.6
15-Jul-2016 16:00,10.9,2.5
15-Jul-2016 17:00,6.9,2.2
15-Jul-2016 18:00,6.1,2.3
15-Jul-2016 19:00,10.5,3.3
15-Jul-2016 20:00,12.9,4.1
15-Jul-2016 21:00,28.6,8.4
15-Jul-2016 22:00,27,8.6
15-Jul-2016 23:00,18,5.4
16-Jul-2016 00:00,11.9,4
16-Jul-2016 01:00,11.9,3.9
16-Jul-2016 02:00,10.6,3.5
16-Jul-2016 03:00,11.6,4
16-Jul-2016 04:00,11.6,5.1
16-Jul-2016 05:00,10.8,4.3
16-Jul-2016 06:00,10.2,3.9
16-Jul-2016 07:00,13.6,4
16-Jul-2016 08:00,15.8,3.7
16-Jul-2016 09:00,15.6,3.4
16-Jul-2016 10:00,12.3,3.1
16-Jul-2016 11:00,9,2.5
16-Jul-2016 12:00,8.1,2.2
16-Jul-2016 13:00,9.7,2.2
16-Jul-2016 14:00,4.5,1.5
16-Jul-2016 15:00,5.1,1.5
16-Jul-2016 16:00,3.8,1.4
16-Jul-2016 17:00,4.5,1.6
16-Jul-2016 18:00,4.4,1.7
16-Jul-2016 19:00,5.7,1.9
16-Jul-2016 20:00,5.2,2.1
16-Jul-2016 21:00,13,3.8
16-Jul-2016 22:00,17.7,5.3
16-Jul-2016 23:00,11.1,3.4
17-Jul-2016 00:00,7.7,2.8
17-Jul-2016 01:00,8.4,3.3
17-Jul-2016 02:00,9.3,3.3
17-Jul-2016 03:00,10.4,4.5
17-Jul-2016 04:00,12.1,5.6
17-Jul-2016 05:00,14.2,6.4
17-Jul-2016 06:00,15.6,7.2
17-Jul-2016 07:00,16.1,7.2
17-Jul-2016 08:00,12.2,5.8
17-Jul-2016 09:00,11.3,4.1
17-Jul-2016 10:00,9.9,3.3
17-Jul-2016 11:00,7.6,2.6
17-Jul-2016 12:00,6.1,2.3
17-Jul-2016 13:00,6.1,1.9
17-Jul-2016 14:00,4.1,1.6
17-Jul-2016 15:00,4.6,1.8
17-Jul-2016 16:00,4.6,1.9
17-Jul-2016 17:00,5,2.3
17-Jul-2016 18:00,5.1,2.4
17-Jul-2016 19:00,6,2.7
17-Jul-2016 20:00,11.7,3.5
17-Jul-2016 21:00,11.7,5
17-Jul-2016 22:00,13.6,5.7
17-Jul-2016 23:00,12.8,6
18-Jul-2016 00:00,15.5,5.7
18-Jul-2016 01:00,16.7,6.2
18-Jul-2016 02:00,20.1,6.5
18-Jul-2016 03:00,25.3,7.4
18-Jul-2016 04:00,28.9,8
18-Jul-2016 05:00,31.1,9
18-Jul-2016 06:00,23.4,7
18-Jul-2016 07:00,15,6.2
18-Jul-2016 08:00,19,6.3
18-Jul-2016 09:00,21.1,6.9
18-Jul-2016 10:00,22,7.3
18-Jul-2016 11:00,14.1,5.4
18-Jul-2016 12:00,10.4,4.9
18-Jul-2016 13:00,12.3,5.6
18-Jul-2016 14:00,13,5.6
18-Jul-2016 15:00,12,5.2
18-Jul-2016 16:00,10.6,5.1
18-Jul-2016 17:00,10.1,4.7
18-Jul-2016 18:00,9.9,4.5
18-Jul-2016 19:00,19,5.3
18-Jul-2016 20:00,6.3,3.9
18-Jul-2016 21:00,8.3,4.9
18-Jul-2016 22:00,8.1,4.9
18-Jul-2016 23:00,9.3,5.4
19-Jul-2016 00:00,6.7,4.4
19-Jul-2016 01:00,3.8,2.5
19-Jul-2016 02:00,1.8,1.4
19-Jul-2016 03:00,2,1.5
19-Jul-2016 04:00,2.7,1.8
19-Jul-2016 05:00,5.2,2.8
19-Jul-2016 06:00,7.1,3.7
19-Jul-2016 07:00,5.3,4
19-Jul-2016 08:00,7.8,4.8
19-Jul-2016 09:00,6.8,4
19-Jul-2016 10:00,4.7,3
19-Jul-2016 11:00,4.9,2.7
19-Jul-2016 12:00,4.8,2.5
19-Jul-2016 13:00,7.2,4.3
19-Jul-2016 14:00,6.1,3.5
19-Jul-2016 15:00,6.7,3.6
19-Jul-2016 16:00,8.7,4.3
19-Jul-2016 17:00,5.6,3.3
19-Jul-2016 18:00,5,3
19-Jul-2016 19:00,8.2,3.8
19-Jul-2016 20:00,4.9,3.1
19-Jul-2016 21:00,3.4,2.4
19-Jul-2016 22:00,4.2,2.5
19-Jul-2016 23:00,4.3,2.8
20-Jul-2016 00:00,4.5,2.9
20-Jul-2016 01:00,4.4,2.8
20-Jul-2016 02:00,7.4,3.8
20-Jul-2016 03:00,6.7,4.2
20-Jul-2016 04:00,14.8,4.4
20-Jul-2016 05:00,31.5,7
20-Jul-2016 06:00,18.6,5.5
20-Jul-2016 07:00,15,5.2
20-Jul-2016 08:00,11.8,4.1
20-Jul-2016 09:00,7,3.1
20-Jul-2016 10:00,5.4,2.6
20-Jul-2016 11:00,5,2.2
20-Jul-2016 12:00,7.6,3
20-Jul-2016 13:00,14.8,4.4
20-Jul-2016 14:00,8.9,3.8
20-Jul-2016 15:00,8,3.3
20-Jul-2016 16:00,6.4,2.7
20-Jul-2016 17:00,4,2
20-Jul-2016 18:00,4.1,2.1
20-Jul-2016 19:00,3.7,2.1
20-Jul-2016 20:00,3.7,2.1
20-Jul-2016 21:00,2.9,1.9
20-Jul-2016 22:00,5.4,2.6
20-Jul-2016 23:00,5.5,3.1
21-Jul-2016 00:00,4.9,2.8
21-Jul-2016 01:00,5.5,2.7
21-Jul-2016 02:00,9.3,3.5
21-Jul-2016 03:00,20.3,5.7
21-Jul-2016 04:00,9.6,3.7
21-Jul-2016 05:00,8.4,3.3
21-Jul-2016 06:00,13.2,4.4
21-Jul-2016 07:00,17.4,4.8
21-Jul-2016 08:00,12.3,3.9
21-Jul-2016 09:00,8.9,3
21-Jul-2016 10:00,7.8,2.7
21-Jul-2016 11:00,3,1.8
21-Jul-2016 12:00,3.6,1.8
21-Jul-2016 13:00,5.7,1.9
21-Jul-2016 14:00,4.6,1.8
21-Jul-2016 15:00,5.8,2.1
21-Jul-2016 16:00,4.9,2
21-Jul-2016 17:00,7.1,2.8
21-Jul-2016 18:00,9,3
21-Jul-2016 19:00,6.5,2.2
21-Jul-2016 20:00,5.8,2.2
21-Jul-2016 21:00,6,2.3
21-Jul-2016 22:00,7.7,2.8
21-Jul-2016 23:00,6.4,3.2
22-Jul-2016 00:00,5.2,3
22-Jul-2016 01:00,4.3,2.8
22-Jul-2016 02:00,4,2.7
22-Jul-2016 03:00,5.8,3.1
22-Jul-2016 04:00,4.5,2.5
22-Jul-2016 05:00,8.7,3.2
22-Jul-2016 06:00,8.2,3
22-Jul-2016 07:00,10.1,3.3
22-Jul-2016 08:00,10.3,3.6
22-Jul-2016 09:00,18,4
22-Jul-2016 10:00,12,3
22-Jul-2016 11:00,8.9,2.3
22-Jul-2016 12:00,8.5,2.6
22-Jul-2016 13:00,6.4,2.6
22-Jul-2016 14:00,14.3,3
22-Jul-2016 15:00,4.4,1.8
22-Jul-2016 16:00,4.3,1.7
22-Jul-2016 17:00,8.5,2.2
22-Jul-2016 18:00,15.3,3.4
22-Jul-2016 19:00,8,3.6
22-Jul-2016 20:00,4.5,2.9
22-Jul-2016 21:00,2.2,1.3
22-Jul-2016 22:00,2.8,1.4
22-Jul-2016 23:00,3.9,1.9
23-Jul-2016 00:00,2.5,1.5
23-Jul-2016 01:00,3.6,1.9
23-Jul-2016 02:00,3,1.8
23-Jul-2016 03:00,2,1.3
23-Jul-2016 04:00,2.8,1.5
23-Jul-2016 05:00,2.9,1.5
23-Jul-2016 06:00,2.8,1.6
23-Jul-2016 07:00,3.4,1.9
23-Jul-2016 08:00,3.4,1.9
23-Jul-2016 09:00,4.2,2
23-Jul-2016 10:00,4.2,1.9
23-Jul-2016 11:00,4,1.6
23-Jul-2016 12:00,4.1,1.6
23-Jul-2016 13:00,3.6,1.6
23-Jul-2016 14:00,3.8,1.6
23-Jul-2016 15:00,5.5,1.9
23-Jul-2016 16:00,5.3,1.8
23-Jul-2016 17:00,4.8,1.8
23-Jul-2016 18:00,5.8,1.8
23-Jul-2016 19:00,8.5,2.9
23-Jul-2016 20:00,10.1,3.2
23-Jul-2016 21:00,9,2.9
23-Jul-2016 22:00,7.9,2.4
23-Jul-2016 23:00,9,2.6
24-Jul-2016 00:00,5.4,2.2
24-Jul-2016 01:00,4.9,2.1
24-Jul-2016 02:00,8.3,2.9
24-Jul-2016 03:00,7.1,2.9
24-Jul-2016 04:00,6.9,2.6
24-Jul-2016 05:00,8.1,3
24-Jul-2016 06:00,7.6,2.8
24-Jul-2016 07:00,5.9,2.3
24-Jul-2016 08:00,4.5,2
24-Jul-2016 09:00,3.9,1.8
24-Jul-2016 10:00,3.5,1.6
24-Jul-2016 11:00,4,1.7
24-Jul-2016 12:00,4.8,1.8
24-Jul-2016 13:00,5.1,1.9
24-Jul-2016 14:00,6.1,2.3
24-Jul-2016 15:00,8.6,2.8
24-Jul-2016 16:00,5.1,2.4
24-Jul-2016 17:00,5.3,2.5
24-Jul-2016 18:00,5,2.2
24-Jul-2016 19:00,5.1,2.1
24-Jul-2016 20:00,9.5,3
24-Jul-2016 21:00,12.5,3.4
24-Jul-2016 22:00,9.4,3.4
24-Jul-2016 23:00,6.6,3
25-Jul-2016 00:00,7.8,3.1
25-Jul-2016 01:00,7.5,3.1
25-Jul-2016 02:00,7.8,3.6
25-Jul-2016 03:00,8.1,3.5
25-Jul-2016 04:00,7.9,3.7
25-Jul-2016 05:00,10.2,4.2
25-Jul-2016 06:00,27.2,6.1
25-Jul-2016 07:00,21.9,5.3
25-Jul-2016 08:00,23.2,5
25-Jul-2016 09:00,13,3.9
25-Jul-2016 10:00,19.8,4.3
25-Jul-2016 11:00,12.3,3.5
25-Jul-2016 12:00,10.9,3.7
25-Jul-2016 13:00,12.1,3.9
25-Jul-2016 14:00,14.2,4.1
25-Jul-2016 15:00,14.8,4.5
25-Jul-2016 16:00,8.6,3.7
25-Jul-2016 17:00,7.3,3.8
25-Jul-2016 18:00,10.9,4.6
25-Jul-2016 19:00,13.6,5.3
25-Jul-2016 20:00,10.5,4.7
25-Jul-2016 21:00,8.9,4.9
25-Jul-2016 22:00,12.9,5.7
25-Jul-2016 23:00,9.7,5.3
26-Jul-2016 00:00,10.1,5.4
26-Jul-2016 01:00,11.4,5.5
26-Jul-2016 02:00,11.2,5.3
26-Jul-2016 03:00,17.6,7.2
26-Jul-2016 04:00,24.5,8.8
