Timestamp,Temperature[degC],Humidity[percent],SO2[ppb],O3[ppb],SO2[V],O3[V]
10/12/2015 05:16:57,15.41,41.04,0.00,381.08,-2.003388,-0.825262
10/12/2015 05:17:02,15.41,41.05,0.00,387.54,-2.003383,-0.825297
10/12/2015 05:17:07,15.41,41.06,0.00,387.41,-2.003386,-0.825297
10/12/2015 05:17:12,15.41,41.06,0.00,391.00,-2.003392,-0.825317
10/12/2015 05:17:17,15.41,41.07,0.00,386.66,-2.003372,-0.825293
10/12/2015 05:17:22,15.40,41.08,0.00,385.73,-2.003369,-0.825287
10/12/2015 05:17:27,15.40,41.08,0.00,383.57,-2.003365,-0.825275
10/12/2015 05:17:32,15.40,41.09,0.00,381.80,-2.003357,-0.825266
10/12/2015 05:17:37,15.40,41.10,0.00,388.52,-2.003356,-0.825303
10/12/2015 05:17:42,15.40,41.10,0.00,400.20,-2.003360,-0.825367
10/12/2015 05:17:47,15.40,41.11,0.00,399.76,-2.003349,-0.825365
10/12/2015 05:17:52,15.39,41.12,0.00,395.73,-2.003352,-0.825343
10/12/2015 05:17:57,15.39,41.12,0.00,387.73,-2.003367,-0.825298
10/12/2015 05:18:02,15.39,41.13,0.00,381.50,-2.003370,-0.825264
10/12/2015 05:18:07,15.39,41.14,0.00,382.74,-2.003356,-0.825271
10/12/2015 05:18:12,15.39,41.14,0.00,379.26,-2.003367,-0.825252
10/12/2015 05:18:17,15.39,41.15,0.00,377.89,-2.003359,-0.825244
10/12/2015 05:18:22,15.38,41.15,0.00,383.46,-2.003368,-0.825275
10/12/2015 05:18:27,15.38,41.16,0.00,381.08,-2.003375,-0.825262
10/12/2015 05:18:32,15.38,41.16,0.00,386.43,-2.003389,-0.825291
10/12/2015 05:18:37,15.38,41.17,0.00,388.07,-2.003406,-0.825300
10/12/2015 05:18:42,15.38,41.17,0.00,384.39,-2.003416,-0.825280
10/12/2015 05:18:47,15.38,41.17,0.00,371.79,-2.003398,-0.825210
10/12/2015 05:18:52,15.38,41.18,0.00,363.25,-2.003381,-0.825163
10/12/2015 05:18:57,15.38,41.18,0.00,359.41,-2.003389,-0.825142
10/12/2015 05:19:02,15.38,41.18,0.00,362.28,-2.003398,-0.825158
10/12/2015 05:19:07,15.38,41.18,0.00,364.58,-2.003386,-0.825171
10/12/2015 05:19:12,15.38,41.19,0.00,362.06,-2.003392,-0.825157
10/12/2015 05:19:17,15.38,41.19,0.00,359.14,-2.003391,-0.825140
10/12/2015 05:19:22,15.38,41.19,0.00,360.55,-2.003413,-0.825148
10/12/2015 05:19:27,15.38,41.19,0.00,359.93,-2.003423,-0.825145
10/12/2015 05:19:32,15.39,41.19,0.00,352.68,-2.003445,-0.825105
10/12/2015 05:19:37,15.39,41.19,0.00,352.94,-2.003436,-0.825106
10/12/2015 05:19:42,15.39,41.20,0.00,356.66,-2.003429,-0.825127
10/12/2015 05:19:47,15.39,41.20,0.00,351.74,-2.003398,-0.825100
10/12/2015 05:19:52,15.39,41.20,0.00,345.38,-2.003431,-0.825065
10/12/2015 05:19:57,15.39,41.20,0.00,349.58,-2.003443,-0.825088
10/12/2015 05:20:02,15.39,41.20,0.00,348.69,-2.003463,-0.825083
10/12/2015 05:20:07,15.39,41.21,0.00,348.65,-2.003457,-0.825083
10/12/2015 05:20:12,15.39,41.21,0.00,343.75,-2.003454,-0.825056
10/12/2015 05:20:17,15.39,41.21,0.00,336.63,-2.003448,-0.825016
10/12/2015 05:20:22,15.39,41.21,0.00,324.87,-2.003434,-0.824951
10/12/2015 05:20:27,15.38,41.21,0.00,325.13,-2.003426,-0.824953
10/12/2015 05:20:32,15.38,41.21,0.00,329.06,-2.003440,-0.824974
10/12/2015 05:20:37,15.38,41.21,0.00,330.66,-2.003448,-0.824983
10/12/2015 05:20:42,15.38,41.21,0.00,337.96,-2.003445,-0.825024
10/12/2015 05:20:47,15.38,41.21,0.00,328.76,-2.003450,-0.824973
10/12/2015 05:20:52,15.38,41.21,0.00,324.06,-2.003436,-0.824947
10/12/2015 05:20:57,15.38,41.21,0.00,324.07,-2.003427,-0.824947
10/12/2015 05:21:02,15.38,41.22,0.00,328.10,-2.003443,-0.824969
10/12/2015 05:21:08,15.37,41.22,0.00,328.76,-2.003478,-0.824973
10/12/2015 05:21:12,15.37,41.21,0.00,330.61,-2.003480,-0.824983
10/12/2015 05:21:18,15.37,41.21,0.00,331.60,-2.003489,-0.824988
10/12/2015 05:21:22,15.37,41.21,0.00,333.76,-2.003475,-0.825000
10/12/2015 05:21:27,15.37,41.21,0.00,340.35,-2.003493,-0.825037
10/12/2015 05:21:32,15.37,41.21,0.00,346.85,-2.003497,-0.825073
10/12/2015 05:21:37,15.38,41.21,0.00,350.39,-2.003501,-0.825092
10/12/2015 05:21:42,15.38,41.21,0.00,358.13,-2.003487,-0.825135
10/12/2015 05:21:47,15.38,41.20,0.00,356.80,-2.003480,-0.825128
10/12/2015 05:21:52,15.38,41.20,0.00,361.22,-2.003465,-0.825152
10/12/2015 05:21:57,15.38,41.20,0.00,367.23,-2.003469,-0.825185
10/12/2015 05:22:02,15.38,41.19,0.00,363.87,-2.003482,-0.825167
10/12/2015 05:22:07,15.38,41.19,0.00,357.12,-2.003493,-0.825129
10/12/2015 05:22:13,15.37,41.19,0.00,366.00,-2.003491,-0.825178
10/12/2015 05:22:17,15.37,41.18,0.00,366.31,-2.003498,-0.825180
10/12/2015 05:22:22,15.37,41.18,0.00,358.58,-2.003501,-0.825137
10/12/2015 05:22:27,15.37,41.18,0.00,364.45,-2.003532,-0.825170
10/12/2015 05:22:32,15.37,41.17,0.00,368.88,-2.003510,-0.825194
10/12/2015 05:22:38,15.37,41.17,0.00,362.55,-2.003496,-0.825159
10/12/2015 05:22:42,15.37,41.17,0.00,365.82,-2.003502,-0.825177
10/12/2015 05:22:47,15.37,41.16,0.00,370.38,-2.003504,-0.825202
10/12/2015 05:22:52,15.37,41.16,0.00,375.11,-2.003506,-0.825229
10/12/2015 05:22:57,15.37,41.16,0.00,376.97,-2.003501,-0.825239
10/12/2015 05:23:02,15.37,41.16,0.00,379.93,-2.003500,-0.825255
10/12/2015 05:23:07,15.37,41.15,0.00,384.76,-2.003491,-0.825282
10/12/2015 05:23:12,15.36,41.15,0.00,383.18,-2.003479,-0.825273
10/12/2015 05:23:17,15.36,41.15,0.00,381.72,-2.003488,-0.825265
10/12/2015 05:23:22,15.36,41.15,0.00,381.94,-2.003488,-0.825266
10/12/2015 05:23:27,15.36,41.15,0.00,388.57,-2.003492,-0.825303
10/12/2015 05:23:33,15.36,41.15,0.00,385.74,-2.003486,-0.825287
10/12/2015 05:23:37,15.36,41.15,0.00,388.26,-2.003477,-0.825301
10/12/2015 05:23:42,15.36,41.15,0.00,380.96,-2.003450,-0.825261
10/12/2015 05:23:47,15.36,41.15,0.00,375.03,-2.003433,-0.825228
10/12/2015 05:23:52,15.36,41.15,0.00,370.43,-2.003406,-0.825203
10/12/2015 05:23:58,15.36,41.14,0.00,365.17,-2.003416,-0.825174
10/12/2015 05:24:02,15.36,41.14,0.00,362.34,-2.003410,-0.825158
10/12/2015 05:24:07,15.36,41.13,0.00,362.17,-2.003401,-0.825157
10/12/2015 05:24:12,15.36,41.13,0.00,361.19,-2.003406,-0.825152
10/12/2015 05:24:17,15.36,41.12,0.00,364.81,-2.003409,-0.825172
10/12/2015 05:24:22,15.36,41.12,0.00,357.52,-2.003401,-0.825131
10/12/2015 05:24:27,15.36,41.11,0.00,355.97,-2.003413,-0.825123
10/12/2015 05:24:32,15.36,41.11,0.00,358.93,-2.003433,-0.825139
10/12/2015 05:24:37,15.36,41.11,0.00,346.38,-2.003426,-0.825070
10/12/2015 05:24:42,15.35,41.11,0.00,352.62,-2.003419,-0.825104
10/12/2015 05:24:47,15.35,41.11,0.00,354.66,-2.003394,-0.825116
10/12/2015 05:24:53,15.35,41.11,0.00,354.80,-2.003393,-0.825116
10/12/2015 05:24:57,15.35,41.11,0.00,349.53,-2.003393,-0.825087
10/12/2015 05:25:02,15.35,41.11,0.00,352.67,-2.003412,-0.825105
10/12/2015 05:25:07,15.34,41.11,0.00,351.52,-2.003407,-0.825098
10/12/2015 05:25:12,15.34,41.11,0.00,350.11,-2.003385,-0.825090
10/12/2015 05:25:18,15.34,41.11,0.00,353.43,-2.003397,-0.825109
10/12/2015 05:25:22,15.34,41.11,0.00,352.14,-2.003388,-0.825102
10/12/2015 05:25:27,15.34,41.12,0.00,349.80,-2.003388,-0.825089
10/12/2015 05:25:32,15.34,41.12,0.00,357.80,-2.003403,-0.825133
10/12/2015 05:25:37,15.34,41.12,0.00,370.06,-2.003422,-0.825200
10/12/2015 05:25:42,15.34,41.12,0.00,373.73,-2.003424,-0.825221
10/12/2015 05:25:47,15.33,41.13,0.00,372.54,-2.003445,-0.825214
10/12/2015 05:25:52,15.33,41.13,0.00,370.24,-2.003445,-0.825201
10/12/2015 05:25:57,15.33,41.14,0.00,376.83,-2.003445,-0.825238
10/12/2015 05:26:02,15.33,41.14,0.00,373.96,-2.003465,-0.825222
10/12/2015 05:26:07,15.33,41.14,0.00,372.15,-2.003482,-0.825212
10/12/2015 05:26:12,15.32,41.14,0.00,384.89,-2.003470,-0.825282
10/12/2015 05:26:17,15.32,41.15,0.00,384.01,-2.003497,-0.825277
10/12/2015 05:26:22,15.32,41.15,0.00,379.95,-2.003499,-0.825255
10/12/2015 05:26:27,15.32,41.15,0.00,385.30,-2.003490,-0.825284
10/12/2015 05:26:32,15.31,41.15,0.00,386.68,-2.003505,-0.825292
10/12/2015 05:26:37,15.31,41.15,0.00,396.06,-2.003471,-0.825344
10/12/2015 05:26:42,15.31,41.15,0.00,397.17,-2.003482,-0.825350
10/12/2015 05:26:47,15.30,41.16,0.00,395.19,-2.003497,-0.825339
10/12/2015 05:26:52,15.30,41.16,0.00,393.74,-2.003491,-0.825331
10/12/2015 05:26:57,15.30,41.16,0.00,392.90,-2.003488,-0.825326
10/12/2015 05:27:02,15.29,41.17,0.00,397.90,-2.003512,-0.825354
10/12/2015 05:27:07,15.29,41.17,0.00,397.78,-2.003529,-0.825353
10/12/2015 05:27:12,15.29,41.18,0.00,390.26,-2.003518,-0.825312
10/12/2015 05:27:17,15.28,41.18,0.00,395.96,-2.003504,-0.825343
10/12/2015 05:27:22,15.28,41.18,0.00,395.79,-2.003481,-0.825342
10/12/2015 05:27:27,15.28,41.19,0.00,401.53,-2.003491,-0.825374
10/12/2015 05:27:32,15.28,41.19,0.00,400.56,-2.003494,-0.825368
10/12/2015 05:27:37,15.28,41.19,0.00,399.02,-2.003485,-0.825360
10/12/2015 05:27:42,15.28,41.19,0.00,395.22,-2.003458,-0.825339
10/12/2015 05:27:47,15.28,41.20,0.00,390.85,-2.003473,-0.825315
10/12/2015 05:27:52,15.27,41.20,0.00,397.35,-2.003483,-0.825351
10/12/2015 05:27:57,15.27,41.21,0.00,394.70,-2.003477,-0.825336
10/12/2015 05:28:02,15.27,41.21,0.00,397.58,-2.003487,-0.825352
10/12/2015 05:28:07,15.27,41.21,0.00,393.95,-2.003492,-0.825332
10/12/2015 05:28:12,15.27,41.21,0.00,391.43,-2.003490,-0.825318
10/12/2015 05:28:17,15.27,41.21,0.00,383.12,-2.003473,-0.825272
10/12/2015 05:28:22,15.27,41.21,0.00,373.26,-2.003483,-0.825218
10/12/2015 05:28:27,15.27,41.21,0.00,373.83,-2.003482,-0.825221
10/12/2015 05:28:32,15.27,41.21,0.00,372.32,-2.003488,-0.825212
10/12/2015 05:28:37,15.28,41.20,0.00,368.52,-2.003479,-0.825191
10/12/2015 05:28:42,15.28,41.19,0.00,370.11,-2.003472,-0.825200
10/12/2015 05:28:47,15.28,41.19,0.00,365.16,-2.003447,-0.825173
10/12/2015 05:28:52,15.28,41.18,0.00,361.13,-2.003470,-0.825151
10/12/2015 05:28:57,15.28,41.17,0.00,360.07,-2.003459,-0.825145
10/12/2015 05:29:02,15.28,41.17,0.00,363.39,-2.003474,-0.825163
10/12/2015 05:29:07,15.29,41.16,0.00,357.86,-2.003445,-0.825133
10/12/2015 05:29:12,15.29,41.16,0.00,353.73,-2.003420,-0.825110
10/12/2015 05:29:17,15.29,41.16,0.00,352.76,-2.003434,-0.825105
10/12/2015 05:29:22,15.29,41.16,0.00,351.98,-2.003422,-0.825100
10/12/2015 05:29:27,15.30,41.15,0.00,353.59,-2.003415,-0.825109
10/12/2015 05:29:32,15.30,41.15,0.00,354.35,-2.003436,-0.825113
10/12/2015 05:29:37,15.30,41.15,0.00,347.22,-2.003418,-0.825074
10/12/2015 05:29:42,15.30,41.14,0.00,340.45,-2.003406,-0.825037
10/12/2015 05:29:47,15.30,41.14,0.00,344.30,-2.003376,-0.825058
10/12/2015 05:29:52,15.30,41.13,0.00,354.38,-2.003382,-0.825114
10/12/2015 05:29:57,15.31,41.13,0.00,353.54,-2.003400,-0.825109
10/12/2015 05:30:02,15.31,41.12,0.00,349.52,-2.003387,-0.825087
10/12/2015 05:30:07,15.31,41.12,0.00,349.43,-2.003391,-0.825086
10/12/2015 05:30:12,15.31,41.12,0.00,352.26,-2.003386,-0.825102
10/12/2015 05:30:17,15.31,41.11,0.00,356.54,-2.003406,-0.825126
10/12/2015 05:30:22,15.31,41.11,0.00,356.62,-2.003407,-0.825126
10/12/2015 05:30:27,15.31,41.10,0.00,366.90,-2.003396,-0.825183
10/12/2015 05:30:32,15.31,41.09,0.00,358.13,-2.003404,-0.825134
10/12/2015 05:30:37,15.31,41.09,0.00,358.34,-2.003413,-0.825136
10/12/2015 05:30:42,15.31,41.08,0.00,355.87,-2.003374,-0.825122
10/12/2015 05:30:47,15.31,41.07,0.00,359.54,-2.003388,-0.825142
10/12/2015 05:30:52,15.31,41.07,0.00,358.93,-2.003376,-0.825139
10/12/2015 05:30:57,15.31,41.06,0.00,355.60,-2.003364,-0.825120
10/12/2015 05:31:02,15.31,41.06,0.00,364.67,-2.003353,-0.825171
10/12/2015 05:31:07,15.31,41.06,0.00,363.62,-2.003353,-0.825165
10/12/2015 05:31:13,15.31,41.06,0.00,368.18,-2.003353,-0.825190
10/12/2015 05:31:17,15.31,41.06,0.00,374.72,-2.003350,-0.825226
10/12/2015 05:31:22,15.30,41.07,0.00,376.90,-2.003350,-0.825238
10/12/2015 05:31:27,15.30,41.07,0.00,383.31,-2.003353,-0.825273
10/12/2015 05:31:33,15.30,41.07,0.00,378.31,-2.003341,-0.825246
10/12/2015 05:31:37,15.30,41.06,0.00,386.06,-2.003365,-0.825288
10/12/2015 05:31:42,15.30,41.06,0.00,383.57,-2.003344,-0.825275
10/12/2015 05:31:47,15.30,41.06,0.00,391.09,-2.003378,-0.825316
10/12/2015 05:31:52,15.30,41.05,0.00,391.49,-2.003398,-0.825318
10/12/2015 05:31:58,15.30,41.05,0.00,389.59,-2.003384,-0.825308
10/12/2015 05:32:02,15.30,41.04,0.00,385.17,-2.003384,-0.825284
10/12/2015 05:32:07,15.30,41.04,0.00,383.93,-2.003376,-0.825277
10/12/2015 05:32:12,15.30,41.03,0.00,378.40,-2.003366,-0.825246
10/12/2015 05:32:17,15.30,41.03,0.00,377.12,-2.003366,-0.825239
10/12/2015 05:32:22,15.30,41.02,0.00,379.50,-2.003387,-0.825252
10/12/2015 05:32:27,15.30,41.02,0.00,371.24,-2.003395,-0.825207
10/12/2015 05:32:32,15.30,41.02,0.00,362.26,-2.003393,-0.825157
10/12/2015 05:32:37,15.29,41.02,0.00,364.74,-2.003383,-0.825171
10/12/2015 05:32:42,15.29,41.02,0.00,369.66,-2.003394,-0.825198
10/12/2015 05:32:47,15.28,41.02,0.00,370.02,-2.003391,-0.825200
10/12/2015 05:32:53,15.28,41.02,0.00,367.06,-2.003367,-0.825183
10/12/2015 05:32:57,15.28,41.02,0.00,370.24,-2.003364,-0.825201
10/12/2015 05:33:02,15.28,41.03,0.00,369.95,-2.003361,-0.825199
10/12/2015 05:33:07,15.27,41.03,0.00,369.64,-2.003358,-0.825198
10/12/2015 05:33:12,15.27,41.03,0.00,370.57,-2.003355,-0.825203
10/12/2015 05:33:18,15.27,41.04,0.00,373.66,-2.003360,-0.825220
10/12/2015 05:33:22,15.27,41.04,0.00,374.37,-2.003397,-0.825224
10/12/2015 05:33:27,15.27,41.04,0.00,373.27,-2.003388,-0.825218
10/12/2015 05:33:32,15.27,41.05,0.00,365.98,-2.003389,-0.825177
10/12/2015 05:33:37,15.26,41.05,0.00,361.33,-2.003394,-0.825152
10/12/2015 05:33:42,15.26,41.05,0.00,362.26,-2.003405,-0.825157
10/12/2015 05:33:47,15.26,41.05,0.00,365.71,-2.003404,-0.825176
10/12/2015 05:33:52,15.26,41.05,0.00,361.59,-2.003399,-0.825153
10/12/2015 05:33:57,15.27,41.05,0.00,360.58,-2.003409,-0.825148
10/12/2015 05:34:02,15.27,41.04,0.00,356.86,-2.003388,-0.825127
10/12/2015 05:34:07,15.26,41.04,0.00,363.14,-2.003413,-0.825162
10/12/2015 05:34:13,15.26,41.04,0.00,368.58,-2.003408,-0.825192
10/12/2015 05:34:17,15.26,41.04,0.00,359.34,-2.003386,-0.825141
10/12/2015 05:34:22,15.26,41.04,0.00,365.54,-2.003400,-0.825175
10/12/2015 05:34:27,15.26,41.04,0.00,363.21,-2.003382,-0.825162
10/12/2015 05:34:32,15.26,41.05,0.00,373.77,-2.003388,-0.825220
10/12/2015 05:34:38,15.25,41.05,0.00,363.73,-2.003381,-0.825165
10/12/2015 05:34:42,15.25,41.05,0.00,360.86,-2.003390,-0.825149
10/12/2015 05:34:47,15.25,41.05,0.00,365.88,-2.003386,-0.825177
10/12/2015 05:34:52,15.25,41.05,0.00,367.33,-2.003377,-0.825185
10/12/2015 05:34:57,15.25,41.05,0.00,360.91,-2.003375,-0.825149
10/12/2015 05:35:02,15.25,41.05,0.00,355.64,-2.003370,-0.825120
10/12/2015 05:35:07,15.25,41.05,0.00,357.82,-2.003363,-0.825132
10/12/2015 05:35:12,15.25,41.04,0.00,363.48,-2.003360,-0.825163
10/12/2015 05:35:17,15.25,41.04,0.00,359.94,-2.003369,-0.825144
10/12/2015 05:35:22,15.25,41.03,0.00,360.39,-2.003378,-0.825146
10/12/2015 05:35:27,15.25,41.03,0.00,356.98,-2.003368,-0.825128
10/12/2015 05:35:33,15.25,41.03,0.00,360.11,-2.003389,-0.825145
10/12/2015 05:35:37,15.25,41.03,0.00,355.66,-2.003370,-0.825120
10/12/2015 05:35:42,15.25,41.03,0.00,365.51,-2.003367,-0.825175
10/12/2015 05:35:47,15.25,41.03,0.00,369.23,-2.003383,-0.825195
10/12/2015 05:35:52,15.25,41.03,0.00,373.49,-2.003377,-0.825219
10/12/2015 05:35:58,15.24,41.03,0.00,370.23,-2.003374,-0.825201
10/12/2015 05:36:02,15.24,41.03,0.00,370.53,-2.003370,-0.825202
10/12/2015 05:36:07,15.24,41.03,0.00,380.42,-2.003362,-0.825257
10/12/2015 05:36:12,15.24,41.03,0.00,385.91,-2.003366,-0.825287
10/12/2015 05:36:17,15.24,41.02,0.00,389.45,-2.003350,-0.825307
10/12/2015 05:36:22,15.24,41.02,0.00,381.89,-2.003349,-0.825265
10/12/2015 05:36:27,15.24,41.02,0.00,382.38,-2.003362,-0.825268
10/12/2015 05:36:32,15.24,41.02,0.00,381.72,-2.003375,-0.825264
10/12/2015 05:36:37,15.24,41.01,0.00,382.46,-2.003345,-0.825268
10/12/2015 05:36:42,15.23,41.01,0.00,382.02,-2.003356,-0.825266
10/12/2015 05:36:47,15.23,41.01,0.00,376.85,-2.003333,-0.825237
10/12/2015 05:36:52,15.23,41.01,0.00,370.40,-2.003353,-0.825202
10/12/2015 05:36:57,15.23,41.01,0.00,369.12,-2.003339,-0.825194
10/12/2015 05:37:02,15.22,41.01,0.00,365.79,-2.003345,-0.825176
10/12/2015 05:37:07,15.22,41.02,0.00,357.67,-2.003343,-0.825131
10/12/2015 05:37:12,15.22,41.03,0.00,351.78,-2.003331,-0.825099
10/12/2015 05:37:17,15.21,41.04,0.00,354.26,-2.003343,-0.825112
10/12/2015 05:37:22,15.21,41.05,0.00,352.90,-2.003343,-0.825105
10/12/2015 05:37:27,15.20,41.06,0.00,348.93,-2.003348,-0.825083
10/12/2015 05:37:32,15.20,41.07,0.00,349.81,-2.003342,-0.825088
10/12/2015 05:37:37,15.20,41.08,0.00,368.21,-2.003398,-0.825189
10/12/2015 05:37:42,15.20,41.09,0.00,373.30,-2.003389,-0.825217
10/12/2015 05:37:47,15.19,41.10,0.00,381.36,-2.003391,-0.825262
10/12/2015 05:37:52,15.19,41.11,0.00,372.43,-2.003397,-0.825212
10/12/2015 05:37:57,15.19,41.11,0.00,378.01,-2.003395,-0.825243
10/12/2015 05:38:02,15.19,41.12,0.00,373.31,-2.003395,-0.825217
10/12/2015 05:38:07,15.19,41.13,0.00,369.68,-2.003411,-0.825197
10/12/2015 05:38:12,15.19,41.13,0.00,363.94,-2.003411,-0.825166
10/12/2015 05:38:17,15.19,41.13,0.00,373.84,-2.003446,-0.825220
10/12/2015 05:38:22,15.19,41.13,0.00,370.70,-2.003456,-0.825203
10/12/2015 05:38:27,15.19,41.13,0.00,359.64,-2.003450,-0.825142
10/12/2015 05:38:32,15.18,41.13,0.00,355.49,-2.003454,-0.825119
10/12/2015 05:38:37,15.18,41.13,0.00,349.83,-2.003451,-0.825088
10/12/2015 05:38:42,15.18,41.13,0.00,349.09,-2.003442,-0.825084
10/12/2015 05:38:47,15.18,41.13,0.00,341.53,-2.003431,-0.825042
10/12/2015 05:38:52,15.17,41.13,0.00,339.41,-2.003443,-0.825030
10/12/2015 05:38:57,15.17,41.13,0.00,342.68,-2.003465,-0.825048
10/12/2015 05:39:02,15.17,41.12,0.00,358.53,-2.003478,-0.825136
10/12/2015 05:39:07,15.17,41.12,0.00,355.52,-2.003465,-0.825119
10/12/2015 05:39:12,15.17,41.11,0.00,358.71,-2.003462,-0.825137
10/12/2015 05:39:17,15.16,41.11,0.00,352.69,-2.003473,-0.825103
10/12/2015 05:39:22,15.16,41.11,0.00,353.75,-2.003493,-0.825109
10/12/2015 05:39:27,15.16,41.10,0.00,349.43,-2.003490,-0.825085
10/12/2015 05:39:32,15.16,41.10,0.00,350.76,-2.003475,-0.825093
10/12/2015 05:39:37,15.16,41.09,0.00,361.91,-2.003500,-0.825154
10/12/2015 05:39:42,15.15,41.08,0.00,362.48,-2.003493,-0.825157
10/12/2015 05:39:47,15.15,41.08,0.00,368.50,-2.003491,-0.825190
10/12/2015 05:39:52,15.15,41.07,0.00,366.69,-2.003484,-0.825180
10/12/2015 05:39:57,15.15,41.06,0.00,370.89,-2.003485,-0.825204
10/12/2015 05:40:02,15.15,41.05,0.00,376.82,-2.003487,-0.825236
10/12/2015 05:40:07,15.15,41.04,0.00,373.59,-2.003500,-0.825219
10/12/2015 05:40:12,15.15,41.03,0.00,363.77,-2.003519,-0.825164
10/12/2015 05:40:17,15.15,41.02,0.00,350.89,-2.003477,-0.825093
10/12/2015 05:40:22,15.15,41.01,0.00,346.02,-2.003468,-0.825066
10/12/2015 05:40:27,15.15,41.00,0.00,340.41,-2.003476,-0.825035
10/12/2015 05:40:32,15.15,40.99,0.00,346.16,-2.003469,-0.825067
10/12/2015 05:40:37,15.15,40.98,0.00,343.64,-2.003467,-0.825053
10/12/2015 05:40:42,15.15,40.97,0.00,348.15,-2.003459,-0.825078
10/12/2015 05:40:47,15.15,40.96,0.00,347.89,-2.003448,-0.825077
10/12/2015 05:40:52,15.15,40.95,0.00,347.62,-2.003457,-0.825075
10/12/2015 05:40:57,15.15,40.94,0.00,337.13,-2.003430,-0.825017
10/12/2015 05:41:02,15.15,40.93,0.00,332.97,-2.003427,-0.824994
10/12/2015 05:41:07,15.15,40.92,0.00,341.73,-2.003420,-0.825043
10/12/2015 05:41:12,15.15,40.91,0.00,340.89,-2.003410,-0.825038
10/12/2015 05:41:17,15.16,40.90,0.00,349.92,-2.003432,-0.825088
10/12/2015 05:41:22,15.16,40.89,0.00,344.60,-2.003428,-0.825059
10/12/2015 05:41:27,15.16,40.88,0.00,341.94,-2.003458,-0.825044
10/12/2015 05:41:32,15.16,40.87,0.00,336.63,-2.003460,-0.825015
10/12/2015 05:41:37,15.16,40.86,0.00,338.57,-2.003462,-0.825025
10/12/2015 05:41:42,15.17,40.85,0.00,332.15,-2.003452,-0.824990
10/12/2015 05:41:47,15.17,40.84,0.00,329.67,-2.003462,-0.824976
10/12/2015 05:41:52,15.17,40.83,0.00,322.90,-2.003471,-0.824939
10/12/2015 05:41:57,15.17,40.82,0.00,325.91,-2.003465,-0.824956
10/12/2015 05:42:02,15.17,40.81,0.00,326.98,-2.003465,-0.824961
10/12/2015 05:42:07,15.18,40.80,0.00,329.62,-2.003472,-0.824976
10/12/2015 05:42:12,15.18,40.79,0.00,335.10,-2.003476,-0.825006
10/12/2015 05:42:17,15.18,40.78,0.00,332.71,-2.003474,-0.824993
10/12/2015 05:42:22,15.18,40.77,0.00,329.40,-2.003460,-0.824975
10/12/2015 05:42:27,15.19,40.76,0.00,330.63,-2.003470,-0.824982
10/12/2015 05:42:32,15.19,40.75,0.00,334.17,-2.003491,-0.825001
10/12/2015 05:42:37,15.19,40.73,0.00,335.62,-2.003483,-0.825009
10/12/2015 05:42:42,15.19,40.72,0.00,342.53,-2.003500,-0.825047
10/12/2015 05:42:47,15.19,40.71,0.00,347.65,-2.003493,-0.825076
10/12/2015 05:42:52,15.19,40.70,0.00,359.03,-2.003484,-0.825139
10/12/2015 05:42:57,15.19,40.69,0.00,364.99,-2.003476,-0.825171
10/12/2015 05:43:02,15.19,40.68,0.00,372.08,-2.003479,-0.825211
10/12/2015 05:43:07,15.19,40.66,0.00,378.04,-2.003484,-0.825243
10/12/2015 05:43:12,15.19,40.65,0.00,374.02,-2.003504,-0.825221
10/12/2015 05:43:17,15.19,40.64,0.00,377.74,-2.003513,-0.825242
10/12/2015 05:43:22,15.19,40.62,0.00,377.20,-2.003519,-0.825239
10/12/2015 05:43:27,15.19,40.61,0.00,380.12,-2.003534,-0.825255
10/12/2015 05:43:32,15.19,40.60,0.00,382.56,-2.003543,-0.825268
10/12/2015 05:43:37,15.19,40.58,0.00,388.48,-2.003577,-0.825301
10/12/2015 05:43:42,15.19,40.57,0.00,386.14,-2.003581,-0.825288
10/12/2015 05:43:47,15.19,40.55,0.00,382.56,-2.003586,-0.825268
10/12/2015 05:43:52,15.19,40.54,0.00,384.15,-2.003610,-0.825277
10/12/2015 05:43:57,15.19,40.52,0.00,386.44,-2.003576,-0.825290
10/12/2015 05:44:02,15.19,40.51,0.00,389.06,-2.003599,-0.825304
10/12/2015 05:44:07,15.19,40.49,0.00,381.67,-2.003569,-0.825263
10/12/2015 05:44:12,15.19,40.48,0.00,387.70,-2.003558,-0.825297
10/12/2015 05:44:17,15.19,40.47,0.00,383.24,-2.003554,-0.825272
10/12/2015 05:44:22,15.18,40.47,0.00,385.94,-2.003551,-0.825287
10/12/2015 05:44:27,15.18,40.47,0.00,380.06,-2.003555,-0.825255
10/12/2015 05:44:32,15.18,40.46,0.00,385.51,-2.003529,-0.825285
10/12/2015 05:44:37,15.18,40.45,0.00,380.24,-2.003530,-0.825255
10/12/2015 05:44:42,15.18,40.45,0.00,381.26,-2.003524,-0.825261
10/12/2015 05:44:47,15.17,40.44,0.00,380.96,-2.003535,-0.825259
10/12/2015 05:44:52,15.17,40.43,0.00,377.73,-2.003539,-0.825242
10/12/2015 05:44:57,15.17,40.43,0.00,373.00,-2.003513,-0.825215
10/12/2015 05:45:02,15.17,40.42,0.00,373.72,-2.003511,-0.825219
10/12/2015 05:45:07,15.17,40.41,0.00,375.71,-2.003525,-0.825230
10/12/2015 05:45:12,15.17,40.39,0.00,369.73,-2.003515,-0.825197
