timestamp,temperature[degC],humidity[%],no2[ppb],o3[ppb],no2_we[V],no2_aux[V],o3[V],latitude[deg],longitude[deg],altitude[m]
08/03/2016 08:22:01,22.03,64.28,0,---,0.198815,0.234095,---,---,---,---
08/03/2016 08:22:02,---,---,---,0,---,---,-0.826946,---,---,---
08/03/2016 08:22:06,22.03,64.25,0,---,0.198808,0.234091,---,---,---,---
08/03/2016 08:22:07,---,---,---,0,---,---,-0.826941,---,---,---
08/03/2016 08:22:11,22.03,64.23,0,---,0.198851,0.234062,---,---,---,---
08/03/2016 08:22:12,---,---,---,0,---,---,-0.826939,---,---,---
08/03/2016 08:22:16,22.04,64.19,0,0,0.198883,0.234049,-0.826936,---,---,---
08/03/2016 08:22:22,22.04,---,---,---,---,---,---,---,---,---
08/03/2016 08:22:23,---,---,0,0,0.198847,0.234048,-0.826934,---,---,---
08/03/2016 08:22:26,22.04,64.18,---,---,---,---,---,---,---,---
08/03/2016 08:22:27,---,---,0,0,0.198833,0.234053,-0.826937,---,---,---
08/03/2016 08:22:31,22.04,64.16,0,---,0.198862,0.234061,---,---,---,---
08/03/2016 08:22:32,---,---,---,0,---,---,-0.826927,---,---,---
08/03/2016 08:22:36,22.04,64.14,0,---,0.198924,0.234051,---,---,---,---
08/03/2016 08:22:37,---,---,---,0,---,---,-0.82693,---,---,---
08/03/2016 08:22:41,22.04,64.13,0,---,0.198881,0.234088,---,---,---,---
08/03/2016 08:22:42,---,---,---,0,---,---,-0.826929,---,---,---
08/03/2016 08:22:46,22.04,64.11,---,---,---,---,---,---,---,---
08/03/2016 08:22:47,---,---,0,0,0.198866,0.23409,-0.826925,---,---,---
08/03/2016 08:22:52,22.04,---,---,---,---,---,---,---,---,---
08/03/2016 08:22:54,---,---,0,0,0.198915,0.234082,-0.826924,---,---,---
08/03/2016 08:22:56,22.04,---,---,---,---,---,---,---,---,---
08/03/2016 08:22:57,---,64.11,0,0,0.198899,0.23409,-0.826925,---,---,---
08/03/2016 08:23:01,22.05,64.11,0,---,0.198886,0.234066,---,---,---,---
08/03/2016 08:23:02,---,---,---,0,---,---,-0.826932,---,---,---
08/03/2016 08:23:06,22.05,64.12,0,---,0.19887,0.234071,---,---,---,---
08/03/2016 08:23:07,---,---,---,0,---,---,-0.826934,---,---,---
08/03/2016 08:23:11,22.05,64.13,---,---,---,---,---,---,---,---
08/03/2016 08:23:12,---,---,0,0,0.198738,0.234058,-0.82694,---,---,---
08/03/2016 08:23:16,22.05,64.14,0,---,0.198634,0.234072,---,---,---,---
08/03/2016 08:23:17,---,---,---,0,---,---,-0.826941,---,---,---
08/03/2016 08:23:21,22.05,64.14,0,---,0.198601,0.234094,---,---,---,---
08/03/2016 08:23:22,---,---,---,0,---,---,-0.82694,---,---,---
08/03/2016 08:23:26,22.05,64.14,0,---,0.198576,0.234079,---,---,---,---
08/03/2016 08:23:27,---,---,---,0,---,---,-0.826936,---,---,---
08/03/2016 08:23:31,22.05,64.14,---,---,---,---,---,---,---,---
08/03/2016 08:23:32,---,---,0,0,0.198469,0.234078,-0.826943,---,---,---
08/03/2016 08:23:36,22.05,64.14,0,---,0.198416,0.234063,---,---,---,---
08/03/2016 08:23:37,---,---,---,0,---,---,-0.826943,---,---,---
08/03/2016 08:23:41,22.05,64.14,0,---,0.198395,0.234026,---,---,---,---
08/03/2016 08:23:42,---,---,---,0,---,---,-0.826943,---,---,---
08/03/2016 08:23:46,22.05,64.16,---,---,---,---,---,---,---,---
08/03/2016 08:23:47,---,---,0,0,0.198333,0.234024,-0.826947,---,---,---
08/03/2016 08:23:51,22.05,64.18,0,---,0.198309,0.234026,---,---,---,---
08/03/2016 08:23:52,---,---,---,0,---,---,-0.826947,---,---,---
08/03/2016 08:23:56,22.06,64.2,0,---,0.198258,0.234046,---,---,---,---
08/03/2016 08:23:57,---,---,---,0,---,---,-0.826946,---,---,---
08/03/2016 08:24:01,22.06,64.23,0,---,0.198256,0.234019,---,---,---,---
08/03/2016 08:24:02,---,---,---,0,---,---,-0.826946,---,---,---
08/03/2016 08:24:06,22.06,64.25,---,---,---,---,---,---,---,---
08/03/2016 08:24:07,---,---,0,0,0.198121,0.234004,-0.82694,---,---,---
08/03/2016 08:24:11,22.06,64.26,0,---,0.197985,0.233992,---,---,---,---
08/03/2016 08:24:12,---,---,---,0,---,---,-0.826943,---,---,---
08/03/2016 08:24:16,22.06,---,---,---,---,---,---,---,---,---
08/03/2016 08:24:17,---,64.27,0,0,0.197811,0.233999,-0.826947,---,---,---
08/03/2016 08:24:21,22.06,64.28,---,---,---,---,---,---,---,---
08/03/2016 08:24:22,---,---,0,0,0.197697,0.23399,-0.826949,---,---,---
08/03/2016 08:24:26,22.06,64.29,---,---,---,---,---,---,---,---
08/03/2016 08:24:27,---,---,0,0,0.197566,0.233982,-0.826944,---,---,---
08/03/2016 08:24:31,22.06,64.3,---,---,---,---,---,---,---,---
08/03/2016 08:24:32,---,---,0,0,0.197442,0.233983,-0.82694,---,---,---
08/03/2016 08:24:36,22.06,---,---,---,---,---,---,---,---,---
08/03/2016 08:24:37,---,64.29,0,0,0.197292,0.234001,-0.826937,---,---,---
08/03/2016 08:24:41,22.06,64.29,---,---,---,---,---,---,---,---
08/03/2016 08:24:42,---,---,0,0,0.197134,0.234005,-0.82694,---,---,---
08/03/2016 08:24:46,22.06,64.28,---,---,---,---,---,---,---,---
08/03/2016 08:24:47,---,---,0,0,0.196971,0.234021,-0.826935,---,---,---
08/03/2016 08:24:51,22.06,64.26,---,---,---,---,---,---,---,---
08/03/2016 08:24:52,---,---,0,0,0.196755,0.234029,-0.826934,---,---,---
08/03/2016 08:24:56,22.06,64.24,---,---,---,---,---,---,---,---
08/03/2016 08:24:57,---,---,0,0,0.196604,0.234044,-0.826934,---,---,---
08/03/2016 08:25:01,22.06,64.22,---,---,---,---,---,---,---,---
08/03/2016 08:25:02,---,---,0,0,0.196522,0.23404,-0.826937,---,---,---
08/03/2016 08:25:06,22.07,64.19,---,---,---,---,---,---,---,---
08/03/2016 08:25:07,---,---,0,0,0.196407,0.234046,-0.826935,---,---,---
08/03/2016 08:25:11,22.07,64.17,---,---,---,---,---,---,---,---
08/03/2016 08:25:12,---,---,0,0,0.196366,0.234037,-0.826938,---,---,---
08/03/2016 08:25:16,22.07,64.16,---,---,---,---,---,---,---,---
08/03/2016 08:25:17,---,---,0,0,0.196282,0.23404,-0.826936,---,---,---
08/03/2016 08:25:21,22.07,64.13,---,---,---,---,---,---,---,---
08/03/2016 08:25:22,---,---,0,0,0.196226,0.234027,-0.826932,---,---,---
08/03/2016 08:25:27,22.07,64.11,0,0,0.196139,0.234045,-0.826932,---,---,---
08/03/2016 08:25:31,22.07,64.09,---,---,---,---,---,---,---,---
08/03/2016 08:25:32,---,---,0,0,0.196046,0.234062,-0.826932,---,---,---
08/03/2016 08:25:37,22.07,64.07,0,0,0.196036,0.234056,-0.826932,---,---,---
08/03/2016 08:25:41,22.07,---,---,---,---,---,---,---,---,---
08/03/2016 08:25:42,---,64.06,0,0,0.195982,0.234065,-0.826928,---,---,---
08/03/2016 08:25:46,22.07,64.03,---,---,---,---,---,---,---,---
08/03/2016 08:25:47,---,---,0,0,0.195962,0.234057,-0.826925,---,---,---
08/03/2016 08:25:51,22.07,64.01,---,---,---,---,---,---,---,---
08/03/2016 08:25:52,---,---,0,0,0.195922,0.234073,-0.826923,---,---,---
08/03/2016 08:25:56,22.07,---,---,---,---,---,---,---,---,---
08/03/2016 08:25:57,---,63.98,0,0,0.195813,0.234097,-0.826921,---,---,---
08/03/2016 08:26:01,22.07,---,---,---,---,---,---,---,---,---
08/03/2016 08:26:02,---,63.95,0,0,0.195856,0.234068,-0.826926,---,---,---
08/03/2016 08:26:06,22.07,---,---,---,---,---,---,---,---,---
08/03/2016 08:26:07,---,63.94,0,0,0.195786,0.234077,-0.826934,---,---,---
08/03/2016 08:26:11,22.08,---,---,---,---,---,---,---,---,---
08/03/2016 08:26:12,---,63.92,0,0,0.195792,0.234088,-0.826934,---,---,---
08/03/2016 08:26:16,22.08,---,---,---,---,---,---,---,---,---
08/03/2016 08:26:17,---,63.91,0,0,0.195706,0.234105,-0.826936,---,---,---
08/03/2016 08:26:21,22.08,---,---,---,---,---,---,---,---,---
08/03/2016 08:26:22,---,63.89,0,0,0.195646,0.234133,-0.826936,---,---,---
08/03/2016 08:26:26,22.08,---,---,---,---,---,---,---,---,---
08/03/2016 08:26:27,---,63.86,0,0,0.195609,0.23412,-0.826941,---,---,---
08/03/2016 08:26:31,22.08,---,---,---,---,---,---,---,---,---
08/03/2016 08:26:32,---,63.83,0,0,0.195614,0.23411,-0.826939,---,---,---
08/03/2016 08:26:36,22.08,---,---,---,---,---,---,---,---,---
08/03/2016 08:26:37,---,63.8,0,0,0.195611,0.234114,-0.826936,---,---,---
08/03/2016 08:26:42,22.08,63.78,0,0,0.195567,0.234129,-0.826938,---,---,---
08/03/2016 08:26:46,22.08,---,---,---,---,---,---,---,---,---
08/03/2016 08:26:47,---,63.75,0,0,0.195593,0.234156,-0.826943,---,---,---
08/03/2016 08:26:51,22.08,---,---,---,---,---,---,---,---,---
08/03/2016 08:26:52,---,63.73,0,0,0.195547,0.234166,-0.826943,---,---,---
08/03/2016 08:26:56,22.08,---,---,---,---,---,---,---,---,---
08/03/2016 08:26:57,---,63.71,0,0,0.195579,0.234165,-0.826939,---,---,---
08/03/2016 08:27:01,22.08,---,---,---,---,---,---,---,---,---
08/03/2016 08:27:02,---,63.69,0,0,0.195586,0.234162,-0.826936,---,---,---
08/03/2016 08:27:06,22.08,---,---,---,---,---,---,---,---,---
08/03/2016 08:27:07,---,63.67,0,0,0.195532,0.234186,-0.826935,---,---,---
08/03/2016 08:27:11,22.08,---,---,---,---,---,---,---,---,---
08/03/2016 08:27:12,---,63.66,0,0,0.195543,0.234181,-0.826936,---,---,---
08/03/2016 08:27:16,22.08,---,---,---,---,---,---,---,---,---
08/03/2016 08:27:17,---,63.65,---,---,---,---,---,---,---,---
08/03/2016 08:27:18,---,---,0,0,0.195518,0.234208,-0.826937,---,---,---
08/03/2016 08:27:21,22.09,---,---,---,---,---,---,---,---,---
08/03/2016 08:27:22,---,63.64,0,0,0.195507,0.234216,-0.826932,---,---,---
08/03/2016 08:27:26,22.09,---,---,---,---,---,---,---,---,---
08/03/2016 08:27:27,---,63.63,---,---,---,---,---,---,---,---
08/03/2016 08:27:28,---,---,0,0,0.195519,0.234212,-0.826931,---,---,---
08/03/2016 08:27:31,22.09,---,---,---,---,---,---,---,---,---
08/03/2016 08:27:32,---,63.63,0,0,0.19555,0.234197,-0.826935,---,---,---
08/03/2016 08:27:36,22.09,---,---,---,---,---,---,---,---,---
08/03/2016 08:27:37,---,63.62,0,0,0.19557,0.234187,-0.826932,---,---,---
08/03/2016 08:27:41,22.09,---,---,---,---,---,---,---,---,---
08/03/2016 08:27:42,---,63.62,0,0,0.195569,0.234196,-0.826929,---,---,---
08/03/2016 08:27:47,22.09,63.61,0,0,0.195622,0.23419,-0.826928,---,---,---
08/03/2016 08:27:51,22.09,---,---,---,---,---,---,---,---,---
08/03/2016 08:27:52,---,63.6,0,0,0.195543,0.23419,-0.826924,---,---,---
08/03/2016 08:27:56,22.09,---,---,---,---,---,---,---,---,---
08/03/2016 08:27:57,---,63.58,0,0,0.195465,0.234191,-0.82693,---,---,---
08/03/2016 08:28:01,22.09,---,---,---,---,---,---,---,---,---
08/03/2016 08:28:02,---,63.57,0,0,0.19538,0.234193,-0.826925,---,---,---
08/03/2016 08:28:06,22.09,---,---,---,---,---,---,---,---,---
08/03/2016 08:28:07,---,63.55,0,0,0.195354,0.234196,-0.826931,---,---,---
08/03/2016 08:28:11,22.09,---,---,---,---,---,---,---,---,---
08/03/2016 08:28:12,---,63.54,0,0,0.195279,0.234199,-0.826934,---,---,---
08/03/2016 08:28:16,22.09,---,---,---,---,---,---,---,---,---
08/03/2016 08:28:17,---,63.52,0,0,0.195153,0.234198,-0.826932,---,---,---
08/03/2016 08:28:21,22.1,---,---,---,---,---,---,---,---,---
08/03/2016 08:28:22,---,63.5,0,0,0.195085,0.234187,-0.826928,---,---,---
08/03/2016 08:28:26,22.1,---,---,---,---,---,---,---,---,---
08/03/2016 08:28:27,---,63.49,0,0,0.195023,0.234182,-0.826927,---,---,---
08/03/2016 08:28:31,22.1,---,---,---,---,---,---,---,---,---
08/03/2016 08:28:32,---,63.48,0,0,0.19501,0.23421,-0.826931,---,---,---
08/03/2016 08:28:36,22.1,---,---,---,---,---,---,---,---,---
08/03/2016 08:28:37,---,63.48,0,0,0.19506,0.234199,-0.826933,---,---,---
08/03/2016 08:28:41,22.1,---,---,---,---,---,---,---,---,---
08/03/2016 08:28:42,---,63.48,0,0,0.194988,0.234212,-0.826931,---,---,---
08/03/2016 08:28:46,22.1,---,---,---,---,---,---,---,---,---
08/03/2016 08:28:47,---,63.47,0,0,0.194994,0.2342,-0.826922,---,---,---
08/03/2016 08:28:52,22.1,63.45,0,0,0.194951,0.2342,-0.826922,---,---,---
08/03/2016 08:28:56,22.1,---,---,---,---,---,---,---,---,---
08/03/2016 08:28:57,---,63.44,0,0,0.194921,0.234194,-0.826924,---,---,---
08/03/2016 08:29:01,22.1,---,---,---,---,---,---,---,---,---
08/03/2016 08:29:02,---,63.42,0,0,0.19495,0.234172,-0.826921,---,---,---
08/03/2016 08:29:06,22.11,---,---,---,---,---,---,---,---,---
08/03/2016 08:29:07,---,63.4,0,0,0.194938,0.234191,-0.826912,---,---,---
08/03/2016 08:29:11,22.11,---,---,---,---,---,---,---,---,---
08/03/2016 08:29:12,---,63.38,0,0,0.194819,0.234197,-0.826913,---,---,---
08/03/2016 08:29:16,22.11,---,---,---,---,---,---,---,---,---
08/03/2016 08:29:17,---,63.36,0,---,0.194721,0.2342,---,---,---,---
08/03/2016 08:29:18,---,---,---,0,---,---,-0.826911,---,---,---
08/03/2016 08:29:21,22.11,---,---,---,---,---,---,---,---,---
08/03/2016 08:29:22,---,63.33,0,0,0.194659,0.234197,-0.826904,---,---,---
08/03/2016 08:29:26,22.11,---,---,---,---,---,---,---,---,---
08/03/2016 08:29:27,---,63.3,0,0,0.194585,0.234202,-0.826904,---,---,---
08/03/2016 08:29:31,22.11,---,---,---,---,---,---,---,---,---
08/03/2016 08:29:32,---,63.28,0,0,0.194573,0.234204,-0.8269,---,---,---
08/03/2016 08:29:36,22.11,---,---,---,---,---,---,---,---,---
08/03/2016 08:29:37,---,63.25,0,0,0.194511,0.23421,-0.826901,---,---,---
08/03/2016 08:29:41,22.11,---,---,---,---,---,---,---,---,---
08/03/2016 08:29:42,---,63.22,0,0,0.19444,0.2342,-0.826904,---,---,---
08/03/2016 08:29:46,22.12,---,---,---,---,---,---,---,---,---
08/03/2016 08:29:47,---,63.2,0,0,0.194471,0.2342,-0.826906,---,---,---
08/03/2016 08:29:52,22.12,63.18,0,0,0.194404,0.234211,-0.826907,---,---,---
08/03/2016 08:29:57,22.12,---,---,---,---,---,---,---,---,---
08/03/2016 08:29:58,---,63.16,0,0,0.194368,0.234187,-0.826907,---,---,---
08/03/2016 08:30:01,22.12,---,---,---,---,---,---,---,---,---
08/03/2016 08:30:02,---,63.14,0,0,0.194304,0.23418,-0.826907,---,---,---
08/03/2016 08:30:06,22.12,---,---,---,---,---,---,---,---,---
08/03/2016 08:30:07,---,63.13,0,0,0.194327,0.234175,-0.826911,---,---,---
08/03/2016 08:30:11,22.12,---,---,---,---,---,---,---,---,---
08/03/2016 08:30:12,---,63.11,0,0,0.194339,0.234194,-0.826911,---,---,---
08/03/2016 08:30:16,22.12,---,---,---,---,---,---,---,---,---
08/03/2016 08:30:17,---,63.09,0,0,0.19423,0.234212,-0.826916,---,---,---
08/03/2016 08:30:21,22.12,---,---,---,---,---,---,---,---,---
08/03/2016 08:30:22,---,63.07,0,0,0.194173,0.234203,-0.826924,---,---,---
08/03/2016 08:30:26,22.13,---,---,---,---,---,---,---,---,---
08/03/2016 08:30:27,---,63.06,0,0,0.194123,0.234224,-0.826919,---,---,---
08/03/2016 08:30:31,22.13,---,---,---,---,---,---,---,---,---
08/03/2016 08:30:32,---,63.05,0,0,0.194114,0.234216,-0.826926,---,---,---
08/03/2016 08:30:36,22.13,---,---,---,---,---,---,---,---,---
08/03/2016 08:30:37,---,63.06,0,0,0.194169,0.234206,-0.826922,---,---,---
08/03/2016 08:30:41,22.13,---,---,---,---,---,---,---,---,---
08/03/2016 08:30:42,---,63.07,0,0,0.194204,0.234187,-0.826927,---,---,---
08/03/2016 08:30:46,22.13,---,---,---,---,---,---,---,---,---
08/03/2016 08:30:47,---,63.08,0,0,0.194209,0.234181,-0.826926,---,---,---
08/03/2016 08:30:51,22.13,---,---,---,---,---,---,---,---,---
08/03/2016 08:30:52,---,63.1,0,0,0.194268,0.234162,-0.826924,---,---,---
08/03/2016 08:30:57,22.13,63.11,0,0,0.194321,0.234163,-0.826927,---,---,---
08/03/2016 08:31:01,22.13,---,---,---,---,---,---,---,---,---
08/03/2016 08:31:02,---,63.12,0,0,0.194283,0.234184,-0.826931,---,---,---
08/03/2016 08:31:06,22.14,---,---,---,---,---,---,---,---,---
08/03/2016 08:31:07,---,63.13,0,0,0.194284,0.234169,-0.826934,---,---,---
08/03/2016 08:31:11,22.14,---,---,---,---,---,---,---,---,---
08/03/2016 08:31:12,---,63.13,0,0,0.194305,0.234128,-0.826927,---,---,---
08/03/2016 08:31:16,22.14,---,---,---,---,---,---,---,---,---
08/03/2016 08:31:17,---,63.12,0,0,0.194202,0.234135,-0.826925,---,---,---
08/03/2016 08:31:21,22.14,---,---,---,---,---,---,---,---,---
08/03/2016 08:31:22,---,63.11,0,0,0.194118,0.23414,-0.82692,---,---,---
08/03/2016 08:31:27,22.14,63.1,0,0,0.193992,0.23418,-0.826929,---,---,---
08/03/2016 08:31:31,22.14,---,---,---,---,---,---,---,---,---
08/03/2016 08:31:32,---,63.09,0,0,0.193905,0.23416,-0.826926,---,---,---
08/03/2016 08:31:36,22.14,---,---,---,---,---,---,---,---,---
08/03/2016 08:31:37,---,63.08,0,0,0.193858,0.234166,-0.826923,---,---,---
08/03/2016 08:31:41,22.14,---,---,---,---,---,---,---,---,---
08/03/2016 08:31:42,---,63.08,0,0,0.193831,0.234166,-0.826926,---,---,---
08/03/2016 08:31:46,22.14,---,---,---,---,---,---,---,---,---
08/03/2016 08:31:47,---,63.07,0,0,0.193797,0.234154,-0.826922,---,---,---
08/03/2016 08:31:51,22.15,---,---,---,---,---,---,---,---,---
08/03/2016 08:31:52,---,63.07,0,0,0.193812,0.234149,-0.826927,---,---,---
08/03/2016 08:31:57,22.15,63.07,0,---,0.193781,0.234136,---,---,---,---
08/03/2016 08:31:58,---,---,---,0,---,---,-0.826927,---,---,---
08/03/2016 08:32:02,22.15,63.07,0,0,0.193718,0.234121,-0.826935,---,---,---
08/03/2016 08:32:07,22.15,63.08,0,0,0.193723,0.234106,-0.826938,---,---,---
08/03/2016 08:32:12,22.15,63.09,0,0,0.193692,0.234104,-0.82694,---,---,---
08/03/2016 08:32:16,22.15,---,---,---,---,---,---,---,---,---
08/03/2016 08:32:17,---,63.09,0,0,0.193687,0.234102,-0.82694,---,---,---
08/03/2016 08:32:21,22.15,---,---,---,---,---,---,---,---,---
08/03/2016 08:32:22,---,63.1,0,0,0.193599,0.234147,-0.826939,---,---,---
08/03/2016 08:32:26,22.15,---,---,---,---,---,---,---,---,---
08/03/2016 08:32:28,---,63.1,0,0,0.19349,0.234129,-0.82694,---,---,---
08/03/2016 08:32:31,22.15,---,---,---,---,---,---,---,---,---
08/03/2016 08:32:32,---,63.1,0,0,0.193434,0.234108,-0.826935,---,---,---
08/03/2016 08:32:37,---,63.1,0,0,0.193426,0.23411,-0.826935,---,---,---
08/03/2016 08:32:41,22.15,---,---,---,---,---,---,---,---,---
08/03/2016 08:32:42,---,63.1,0,0,0.193405,0.234094,-0.826933,---,---,---
08/03/2016 08:32:46,22.15,---,---,---,---,---,---,---,---,---
08/03/2016 08:32:47,---,63.11,0,0,0.193362,0.234075,-0.826936,---,---,---
08/03/2016 08:32:51,22.15,---,---,---,---,---,---,---,---,---
08/03/2016 08:32:52,---,63.13,0,0,0.193375,0.234087,-0.826929,---,---,---
08/03/2016 08:32:57,22.15,63.15,0,0,0.193488,0.234079,-0.826924,---,---,---
08/03/2016 08:33:01,22.15,---,---,---,---,---,---,---,---,---
08/03/2016 08:33:02,---,63.18,0,0,0.193486,0.234078,-0.826922,---,---,---
08/03/2016 08:33:07,22.15,63.2,0,0,0.193457,0.234069,-0.826925,---,---,---
08/03/2016 08:33:12,22.15,63.22,0,0,0.193436,0.234073,-0.82692,---,---,---
08/03/2016 08:33:17,22.15,63.24,0,0,0.193338,0.234052,-0.826917,---,---,---
08/03/2016 08:33:22,22.15,63.24,0,0,0.193237,0.234065,-0.826919,---,---,---
08/03/2016 08:33:27,22.16,63.24,0,0,0.193144,0.234067,-0.826915,---,---,---
08/03/2016 08:33:32,22.16,63.24,0,0,0.193017,0.234074,-0.826917,---,---,---
08/03/2016 08:33:37,22.16,63.24,0,0,0.192957,0.234063,-0.826912,---,---,---
08/03/2016 08:33:42,22.16,63.25,0,0,0.192957,0.23406,-0.826914,---,---,---
08/03/2016 08:33:47,22.16,63.25,0,0,0.192905,0.234077,-0.826914,---,---,---
08/03/2016 08:33:52,22.16,63.26,0,0,0.192761,0.234082,-0.826913,---,---,---
08/03/2016 08:33:57,22.16,63.27,0,0,0.192729,0.234082,-0.826914,---,---,---
08/03/2016 08:34:02,22.16,63.27,0,0,0.192726,0.234084,-0.826919,---,---,---
08/03/2016 08:34:07,22.16,63.28,0,0,0.192703,0.234072,-0.826915,---,---,---
08/03/2016 08:34:12,22.16,63.27,0,0,0.192657,0.234079,-0.826911,---,---,---
08/03/2016 08:34:17,22.16,63.26,0,0,0.19259,0.234079,-0.826908,---,---,---
08/03/2016 08:34:22,22.16,63.25,0,0,0.192491,0.234095,-0.826908,---,---,---
08/03/2016 08:34:27,22.16,63.24,0,0,0.192417,0.234099,-0.826917,---,---,---
08/03/2016 08:34:32,22.16,63.24,0,0,0.192309,0.234112,-0.826913,---,---,---
08/03/2016 08:34:37,22.16,63.23,0,0,0.192321,0.234127,-0.82692,---,---,---
08/03/2016 08:34:42,22.16,63.22,0,0,0.192344,0.23415,-0.826915,---,---,---
08/03/2016 08:34:47,22.16,63.21,0,0,0.192269,0.234161,-0.826914,---,---,---
08/03/2016 08:34:52,22.16,63.2,0,0,0.192259,0.234161,-0.826919,---,---,---
08/03/2016 08:34:57,22.17,63.19,0,0,0.192201,0.234146,-0.826922,---,---,---
08/03/2016 08:35:02,22.17,63.17,0,0,0.192274,0.234128,-0.826919,---,---,---
08/03/2016 08:35:07,22.17,---,---,---,---,---,---,---,---,---
08/03/2016 08:35:08,---,63.17,0,0,0.192331,0.234141,-0.826919,---,---,---
08/03/2016 08:35:12,22.17,63.16,0,0,0.19237,0.234158,-0.826925,---,---,---
08/03/2016 08:35:17,22.17,63.15,0,0,0.192366,0.234148,-0.826926,---,---,---
08/03/2016 08:35:22,22.17,63.15,0,0,0.192373,0.234133,-0.826928,---,---,---
08/03/2016 08:35:27,22.17,63.13,0,0,0.192342,0.234178,-0.826923,---,---,---
08/03/2016 08:35:32,22.17,63.11,0,0,0.192239,0.234165,-0.826925,---,---,---
08/03/2016 08:35:37,22.17,63.08,0,0,0.192194,0.234167,-0.826926,---,---,---
08/03/2016 08:35:42,22.17,63.05,0,0,0.1921,0.23416,-0.826926,---,---,---
08/03/2016 08:35:47,22.17,63.01,0,0,0.19203,0.234171,-0.826928,---,---,---
08/03/2016 08:35:52,22.17,62.97,0,0,0.191979,0.234169,-0.82693,---,---,---
08/03/2016 08:35:57,22.18,62.94,0,0,0.191913,0.234205,-0.82693,---,---,---
08/03/2016 08:36:02,22.18,62.91,0,0,0.191958,0.234189,-0.826931,---,---,---
08/03/2016 08:36:07,22.18,62.86,0,0,0.192029,0.234201,-0.826934,---,---,---
08/03/2016 08:36:17,22.18,62.83,0,0,0.192021,0.234254,-0.826937,---,---,---
08/03/2016 08:36:22,22.18,62.8,0,0,0.192051,0.234242,-0.826934,---,---,---
08/03/2016 08:36:27,22.18,62.78,0,0,0.192118,0.234236,-0.82693,---,---,---
08/03/2016 08:36:32,22.19,62.76,0,0,0.192184,0.234241,-0.826936,---,---,---
08/03/2016 08:36:37,22.19,62.72,0,0,0.19213,0.234227,-0.826929,---,---,---
08/03/2016 08:36:47,22.19,62.71,0,0,0.192181,0.234208,-0.826928,---,---,---
08/03/2016 08:36:52,22.19,62.7,0,0,0.192208,0.234197,-0.826932,---,---,---
08/03/2016 08:36:57,22.19,62.7,0,0,0.192271,0.234204,-0.826937,---,---,---
08/03/2016 08:37:02,22.19,62.7,0,0,0.192294,0.234202,-0.826935,---,---,---
08/03/2016 08:37:07,22.19,62.71,0,0,0.192276,0.234218,-0.82693,---,---,---
08/03/2016 08:37:12,22.19,62.71,0,0,0.192288,0.23423,-0.826929,---,---,---
08/03/2016 08:37:17,22.2,62.73,0,0,0.192231,0.234256,-0.826929,---,---,---
08/03/2016 08:37:22,22.2,62.73,0,0,0.192213,0.234231,-0.826929,---,---,---
08/03/2016 08:37:27,22.2,62.73,0,0,0.192185,0.234221,-0.826927,---,---,---
08/03/2016 08:37:32,22.2,62.73,0,0,0.192172,0.234229,-0.826924,---,---,---
08/03/2016 08:37:37,22.2,62.74,0,0,0.192218,0.234221,-0.826921,---,---,---
08/03/2016 08:37:42,22.2,62.75,0,0,0.192245,0.234225,-0.826921,---,---,---
08/03/2016 08:37:47,22.2,62.76,0,0,0.192306,0.234212,-0.826922,---,---,---
08/03/2016 08:37:52,22.2,62.76,0,0,0.192337,0.234196,-0.826923,---,---,---
08/03/2016 08:37:57,22.21,62.76,0,0,0.192382,0.234209,-0.826922,---,---,---
08/03/2016 08:38:02,22.21,62.75,0,0,0.192409,0.234225,-0.826921,---,---,---
08/03/2016 08:38:07,22.21,62.76,0,0,0.192445,0.234204,-0.826925,---,---,---
08/03/2016 08:38:12,22.21,62.77,0,0,0.192472,0.234209,-0.826925,---,---,---
08/03/2016 08:38:17,22.21,62.77,0,0,0.192393,0.2342,-0.826924,---,---,---
08/03/2016 08:38:22,22.21,62.78,0,0,0.192438,0.234209,-0.826924,---,---,---
08/03/2016 08:38:27,22.21,62.78,0,0,0.192423,0.234175,-0.826921,---,---,---
08/03/2016 08:38:32,22.21,62.77,0,0,0.19242,0.234182,-0.826924,---,---,---
08/03/2016 08:38:37,22.21,62.76,0,0,0.192423,0.234156,-0.826919,---,---,---
08/03/2016 08:38:42,22.21,62.74,0,0,0.192316,0.234151,-0.826919,---,---,---
08/03/2016 08:38:47,22.22,62.72,0,0,0.192271,0.234129,-0.826915,---,---,---
08/03/2016 08:38:52,22.22,62.7,0,0,0.192212,0.234147,-0.826912,---,---,---
08/03/2016 08:38:57,22.22,62.67,0,0,0.192112,0.234107,-0.826914,---,---,---
08/03/2016 08:39:02,22.22,62.65,0,0,0.192006,0.234105,-0.826915,---,---,---
08/03/2016 08:39:07,22.22,62.64,0,0,0.19192,0.234116,-0.826916,---,---,---
08/03/2016 08:39:12,22.22,62.63,0,0,0.191884,0.234116,-0.826907,---,---,---
08/03/2016 08:39:17,22.22,62.62,0,0,0.191894,0.234137,-0.826903,---,---,---
08/03/2016 08:39:22,22.22,62.63,0,0,0.191952,0.234153,-0.826913,---,---,---
08/03/2016 08:39:27,22.22,62.65,0,0,0.191983,0.234162,-0.826915,---,---,---
08/03/2016 08:39:32,22.22,62.67,0,0,0.19197,0.234172,-0.826917,---,---,---
08/03/2016 08:39:37,22.22,62.69,0,0,0.191958,0.23416,-0.826915,---,---,---
