timestamp,temperature[degC],humidity[%],no2[ppb],o3[ppb],no2_we[V],no2_aux[V],o3[V],latitude[deg],longitude[deg],altitude[m]
08/03/2016 07:49:51,---,---,---,0,---,---,-0.825918,---,---,---
08/03/2016 07:49:55,21.15,65.56,---,---,---,---,---,---,---,---
08/03/2016 07:49:56,---,---,---,0,---,---,-0.825958,---,---,---
08/03/2016 07:50:00,21.15,65.67,---,---,---,---,---,---,---,---
08/03/2016 07:50:01,---,---,0,0,0.191117,0.202699,-0.825985,---,---,---
08/03/2016 07:50:05,21.16,65.77,---,---,---,---,---,---,---,---
08/03/2016 07:50:06,---,---,0,0,0.191157,0.202686,-0.825997,---,---,---
08/03/2016 07:50:10,21.16,65.86,---,---,---,---,---,---,---,---
08/03/2016 07:50:11,---,---,---,0,---,---,-0.826015,---,---,---
08/03/2016 07:50:15,21.17,65.95,---,---,---,---,---,---,---,---
08/03/2016 07:50:16,---,---,0,0,0.190978,0.202763,-0.826037,---,---,---
08/03/2016 07:50:20,21.18,66.04,0,---,0.191044,0.202772,---,---,---,---
08/03/2016 07:50:21,---,---,---,0,---,---,-0.826041,---,---,---
08/03/2016 07:50:25,21.18,66.07,---,---,---,---,---,---,---,---
08/03/2016 07:50:26,---,---,---,0,---,---,-0.826016,---,---,---
08/03/2016 07:50:30,21.19,66.02,---,---,---,---,---,---,---,---
08/03/2016 07:50:31,---,---,0,0,0.19057,0.202764,-0.825998,---,---,---
08/03/2016 07:50:35,21.19,65.94,---,---,---,---,---,---,---,---
08/03/2016 07:50:36,---,---,0,0,0.190083,0.202787,-0.825984,---,---,---
08/03/2016 07:50:40,21.2,65.83,---,---,---,---,---,---,---,---
08/03/2016 07:50:41,---,---,0,0,0.189553,0.202853,-0.825971,---,---,---
08/03/2016 07:50:45,21.2,65.69,---,---,---,---,---,---,---,---
08/03/2016 07:50:46,---,---,0,0,0.189072,0.202785,-0.825955,---,---,---
08/03/2016 07:50:50,21.21,65.55,---,---,---,---,---,---,---,---
08/03/2016 07:50:51,---,---,0,0,0.188672,0.202777,-0.825953,---,---,---
08/03/2016 07:50:55,21.21,65.46,---,---,---,---,---,---,---,---
08/03/2016 07:50:56,---,---,0,0,0.188469,0.202728,-0.825933,---,---,---
08/03/2016 07:51:01,21.22,65.38,0,---,0.188473,0.202737,---,---,---,---
08/03/2016 07:51:02,---,---,---,0,---,---,-0.825935,---,---,---
08/03/2016 07:51:05,21.22,65.31,---,---,---,---,---,---,---,---
08/03/2016 07:51:06,---,---,0,0,0.188614,0.20272,-0.825936,---,---,---
08/03/2016 07:51:10,21.23,65.26,---,---,---,---,---,---,---,---
08/03/2016 07:51:11,---,---,0,0,0.188953,0.202726,-0.825936,---,---,---
08/03/2016 07:51:15,21.23,65.22,---,---,---,---,---,---,---,---
08/03/2016 07:51:16,---,---,0,0,0.189382,0.202745,-0.825945,---,---,---
08/03/2016 07:51:20,21.24,---,---,---,---,---,---,---,---,---
08/03/2016 07:51:21,---,65.22,0,0,0.190021,0.202736,-0.825967,---,---,---
08/03/2016 07:51:25,21.24,65.26,---,---,---,---,---,---,---,---
08/03/2016 07:51:26,---,---,0,0,0.190805,0.202775,-0.825978,---,---,---
08/03/2016 07:51:30,21.25,65.32,---,---,---,---,---,---,---,---
08/03/2016 07:51:31,---,---,0,0,0.191595,0.202778,-0.825989,---,---,---
08/03/2016 07:51:35,21.25,65.42,---,---,---,---,---,---,---,---
08/03/2016 07:51:36,---,---,0,0,0.192325,0.202819,-0.825995,---,---,---
08/03/2016 07:51:40,21.26,65.51,---,---,---,---,---,---,---,---
08/03/2016 07:51:41,---,---,0,0,0.193074,0.202847,-0.825972,---,---,---
08/03/2016 07:51:45,21.27,65.54,---,---,---,---,---,---,---,---
08/03/2016 07:51:46,---,---,0,0,0.193468,0.202855,-0.825929,---,---,---
08/03/2016 07:51:50,21.27,65.51,---,---,---,---,---,---,---,---
08/03/2016 07:51:51,---,---,0,0,0.193519,0.202881,-0.825896,---,---,---
08/03/2016 07:51:55,21.28,65.44,---,---,---,---,---,---,---,---
08/03/2016 07:51:56,---,---,0,0,0.193348,0.202892,-0.825845,---,---,---
08/03/2016 07:52:00,21.28,65.34,---,---,---,---,---,---,---,---
08/03/2016 07:52:01,---,---,0,0,0.19309,0.202874,-0.825839,---,---,---
08/03/2016 07:52:05,21.29,65.28,---,---,---,---,---,---,---,---
08/03/2016 07:52:06,---,---,0,0,0.192952,0.202899,-0.825843,---,---,---
08/03/2016 07:52:10,21.3,65.26,---,---,---,---,---,---,---,---
08/03/2016 07:52:11,---,---,0,0,0.193222,0.202894,-0.825841,---,---,---
08/03/2016 07:52:15,21.3,65.27,---,---,---,---,---,---,---,---
08/03/2016 07:52:16,---,---,0,0,0.193906,0.202851,-0.825814,---,---,---
08/03/2016 07:52:20,21.31,65.27,---,---,---,---,---,---,---,---
08/03/2016 07:52:21,---,---,0,0,0.194676,0.202774,-0.825749,---,---,---
08/03/2016 07:52:25,21.32,---,---,---,---,---,---,---,---,---
08/03/2016 07:52:26,---,65.18,0,0,0.195263,0.202792,-0.825676,---,---,---
08/03/2016 07:52:30,21.32,65.06,---,---,---,---,---,---,---,---
08/03/2016 07:52:31,---,---,0,0,0.195606,0.202815,-0.825617,---,---,---
08/03/2016 07:52:35,21.33,64.95,---,---,---,---,---,---,---,---
08/03/2016 07:52:36,---,---,0,0,0.196002,0.202834,-0.825562,---,---,---
08/03/2016 07:52:40,21.34,64.86,---,---,---,---,---,---,---,---
08/03/2016 07:52:41,---,---,0,0,0.196519,0.202858,-0.825516,---,---,---
08/03/2016 07:52:45,21.34,64.79,---,---,---,---,---,---,---,---
08/03/2016 07:52:46,---,---,0,0,0.197128,0.202862,-0.82546,---,---,---
08/03/2016 07:52:50,21.35,---,---,---,---,---,---,---,---,---
08/03/2016 07:52:51,---,64.74,0,0,0.197928,0.202832,-0.825421,---,---,---
08/03/2016 07:52:55,21.36,64.69,---,---,---,---,---,---,---,---
08/03/2016 07:52:56,---,---,0,0,0.198807,0.202797,-0.825384,---,---,---
08/03/2016 07:53:00,21.36,64.65,---,---,---,---,---,---,---,---
08/03/2016 07:53:01,---,---,0,0,0.199738,0.202739,-0.825355,---,---,---
08/03/2016 07:53:05,21.37,64.62,---,---,---,---,---,---,---,---
08/03/2016 07:53:06,---,---,3.45,0,0.200814,0.20277,-0.825319,---,---,---
08/03/2016 07:53:10,21.38,64.61,---,---,---,---,---,---,---,---
08/03/2016 07:53:11,---,---,9.71,0,0.201983,0.202821,-0.825311,---,---,---
08/03/2016 07:53:15,21.39,64.61,---,---,---,---,---,---,---,---
08/03/2016 07:53:16,---,---,16.3,0,0.20313,0.202789,-0.825276,---,---,---
08/03/2016 07:53:20,21.4,64.62,---,---,---,---,---,---,---,---
08/03/2016 07:53:21,---,---,23.04,0,0.204314,0.202768,-0.825251,---,---,---
08/03/2016 07:53:25,21.4,64.63,---,---,---,---,---,---,---,---
08/03/2016 07:53:26,---,---,29.22,0,0.205486,0.202837,-0.82523,---,---,---
08/03/2016 07:53:30,21.41,---,---,---,---,---,---,---,---,---
08/03/2016 07:53:31,---,64.63,36.33,0,0.206738,0.202819,-0.825215,---,---,---
08/03/2016 07:53:35,21.42,64.62,---,---,---,---,---,---,---,---
08/03/2016 07:53:36,---,---,42.67,0,0.207929,0.202876,-0.825198,---,---,---
08/03/2016 07:53:40,21.43,64.6,---,---,---,---,---,---,---,---
08/03/2016 07:53:41,---,---,48.56,0,0.208978,0.202872,-0.825177,---,---,---
08/03/2016 07:53:45,21.44,64.59,---,---,---,---,---,---,---,---
08/03/2016 07:53:46,---,---,54.39,0,0.21002,0.202874,-0.825169,---,---,---
08/03/2016 07:53:50,21.45,64.58,---,---,---,---,---,---,---,---
08/03/2016 07:53:51,---,---,60.27,0,0.211116,0.202919,-0.825162,---,---,---
08/03/2016 07:53:55,21.45,64.59,---,---,---,---,---,---,---,---
08/03/2016 07:53:56,---,---,67.15,0,0.21234,0.202914,-0.825157,---,---,---
08/03/2016 07:54:00,21.46,64.59,---,---,---,---,---,---,---,---
08/03/2016 07:54:01,---,---,74.96,0,0.213649,0.202826,-0.825144,---,---,---
08/03/2016 07:54:05,21.47,64.6,---,---,---,---,---,---,---,---
08/03/2016 07:54:06,---,---,82.45,0,0.214978,0.202817,-0.825135,---,---,---
08/03/2016 07:54:10,21.48,64.61,---,---,---,---,---,---,---,---
08/03/2016 07:54:11,---,---,90.73,0,0.216404,0.202764,-0.825126,---,---,---
08/03/2016 07:54:15,21.49,64.62,---,---,---,---,---,---,---,---
08/03/2016 07:54:16,---,---,98.98,0,0.217873,0.202757,-0.825111,---,---,---
08/03/2016 07:54:20,21.5,64.61,---,---,---,---,---,---,---,---
08/03/2016 07:54:21,---,---,106.74,0,0.219219,0.202716,-0.825098,---,---,---
08/03/2016 07:54:25,21.51,64.61,---,---,---,---,---,---,---,---
08/03/2016 07:54:26,---,---,113.63,0,0.220452,0.202719,-0.825085,---,---,---
08/03/2016 07:54:30,21.52,64.62,---,---,---,---,---,---,---,---
08/03/2016 07:54:31,---,---,120.31,0,0.221656,0.20273,-0.82507,---,---,---
08/03/2016 07:54:35,21.53,64.62,---,---,---,---,---,---,---,---
08/03/2016 07:54:36,---,---,126.77,0,0.222771,0.20269,-0.82507,---,---,---
08/03/2016 07:54:40,21.53,---,---,---,---,---,---,---,---,---
08/03/2016 07:54:41,---,64.63,132.13,0,0.223761,0.202723,-0.825063,---,---,---
08/03/2016 07:54:45,21.54,64.65,---,---,---,---,---,---,---,---
08/03/2016 07:54:46,---,---,137.24,0,0.224648,0.202697,-0.825064,---,---,---
08/03/2016 07:54:50,21.55,64.66,---,---,---,---,---,---,---,---
08/03/2016 07:54:51,---,---,141.78,0,0.225484,0.202724,-0.825074,---,---,---
08/03/2016 07:54:55,21.56,64.67,---,---,---,---,---,---,---,---
08/03/2016 07:54:56,---,---,145.5,0,0.226194,0.202769,-0.825076,---,---,---
08/03/2016 07:55:00,21.57,64.68,---,---,---,---,---,---,---,---
08/03/2016 07:55:01,---,---,149.04,0,0.226858,0.202801,-0.825076,---,---,---
08/03/2016 07:55:05,21.58,64.69,---,---,---,---,---,---,---,---
08/03/2016 07:55:06,---,---,151.96,0,0.227397,0.202821,-0.825084,---,---,---
08/03/2016 07:55:10,21.59,64.7,---,---,---,---,---,---,---,---
08/03/2016 07:55:11,---,---,154.85,0,0.227904,0.202812,-0.825106,---,---,---
08/03/2016 07:55:15,21.59,64.71,---,---,---,---,---,---,---,---
08/03/2016 07:55:16,---,---,156.71,0,0.228272,0.202848,-0.825139,---,---,---
08/03/2016 07:55:20,21.6,64.73,---,---,---,---,---,---,---,---
08/03/2016 07:55:21,---,---,158.71,0,0.228621,0.202842,-0.825173,---,---,---
08/03/2016 07:55:25,21.61,64.75,---,---,---,---,---,---,---,---
08/03/2016 07:55:26,---,---,160.45,0,0.228875,0.202787,-0.825201,---,---,---
08/03/2016 07:55:30,21.62,64.78,---,---,---,---,---,---,---,---
08/03/2016 07:55:31,---,---,161.58,0,0.229061,0.202772,-0.825225,---,---,---
08/03/2016 07:55:35,21.63,64.8,---,---,---,---,---,---,---,---
08/03/2016 07:55:36,---,---,162.35,0,0.229213,0.20279,-0.82525,---,---,---
08/03/2016 07:55:41,21.64,64.83,162.58,0,0.229272,0.20281,-0.825261,---,---,---
08/03/2016 07:55:45,21.64,64.85,---,---,---,---,---,---,---,---
08/03/2016 07:55:46,---,---,162.87,0,0.229259,0.202746,-0.825297,---,---,---
08/03/2016 07:55:50,21.65,64.88,---,---,---,---,---,---,---,---
08/03/2016 07:55:51,---,---,162.43,0,0.229135,0.202703,-0.825311,---,---,---
08/03/2016 07:55:55,21.66,64.9,---,---,---,---,---,---,---,---
08/03/2016 07:55:56,---,---,161.27,0,0.22893,0.202708,-0.825338,---,---,---
08/03/2016 07:56:00,21.67,64.92,---,---,---,---,---,---,---,---
08/03/2016 07:56:01,---,---,159.91,0,0.228707,0.20273,-0.825355,---,---,---
08/03/2016 07:56:05,21.68,64.94,---,---,---,---,---,---,---,---
08/03/2016 07:56:06,---,---,158.76,0,0.228528,0.202759,-0.825368,---,---,---
08/03/2016 07:56:10,21.68,64.97,---,---,---,---,---,---,---,---
08/03/2016 07:56:11,---,---,156.82,0,0.228239,0.202818,-0.825374,---,---,---
08/03/2016 07:56:15,21.69,64.98,---,---,---,---,---,---,---,---
08/03/2016 07:56:16,---,---,154.69,0,0.22786,0.202823,-0.825401,---,---,---
08/03/2016 07:56:20,21.7,64.99,---,---,---,---,---,---,---,---
08/03/2016 07:56:21,---,---,152.08,0,0.22743,0.202862,-0.825409,---,---,---
08/03/2016 07:56:25,21.71,65,---,---,---,---,---,---,---,---
08/03/2016 07:56:26,---,---,149.44,0,0.226937,0.202844,-0.825427,---,---,---
08/03/2016 07:56:30,21.71,64.99,---,---,---,---,---,---,---,---
08/03/2016 07:56:31,---,---,147.48,0,0.226494,0.202752,-0.825443,---,---,---
08/03/2016 07:56:35,21.72,64.99,---,---,---,---,---,---,---,---
08/03/2016 07:56:36,---,---,144.7,0,0.225983,0.202741,-0.82545,---,---,---
08/03/2016 07:56:40,21.73,---,---,---,---,---,---,---,---,---
08/03/2016 07:56:41,---,64.99,141.2,---,0.22546,0.202848,---,---,---,---
08/03/2016 07:56:42,---,---,---,0,---,---,-0.825471,---,---,---
08/03/2016 07:56:45,21.74,---,---,---,---,---,---,---,---,---
08/03/2016 07:56:46,---,64.98,138.38,0,0.224972,0.202866,-0.825498,---,---,---
08/03/2016 07:56:50,21.74,---,---,---,---,---,---,---,---,---
08/03/2016 07:56:51,---,64.98,135.51,0,0.224483,0.202891,-0.825531,---,---,---
08/03/2016 07:56:55,21.75,64.97,---,---,---,---,---,---,---,---
08/03/2016 07:56:56,---,---,132.68,0,0.223942,0.202858,-0.825562,---,---,---
08/03/2016 07:57:00,21.76,64.97,---,---,---,---,---,---,---,---
08/03/2016 07:57:01,---,---,129.76,0,0.223443,0.202885,-0.825584,---,---,---
08/03/2016 07:57:05,21.76,64.96,---,---,---,---,---,---,---,---
08/03/2016 07:57:06,---,---,127.24,0,0.222997,0.20289,-0.825607,---,---,---
08/03/2016 07:57:10,21.77,64.94,---,---,---,---,---,---,---,---
08/03/2016 07:57:11,---,---,125.04,0,0.222554,0.202843,-0.825621,---,---,---
08/03/2016 07:57:15,21.78,64.91,---,---,---,---,---,---,---,---
08/03/2016 07:57:16,---,---,122.72,0,0.222136,0.202842,-0.825647,---,---,---
08/03/2016 07:57:20,21.78,64.89,---,---,---,---,---,---,---,---
08/03/2016 07:57:21,---,---,120.69,0,0.221774,0.202845,-0.825675,---,---,---
08/03/2016 07:57:25,21.79,64.87,---,---,---,---,---,---,---,---
08/03/2016 07:57:26,---,---,119.23,0,0.221517,0.202852,-0.825706,---,---,---
08/03/2016 07:57:30,21.8,64.86,---,---,---,---,---,---,---,---
08/03/2016 07:57:31,---,---,118.15,0,0.221261,0.202791,-0.825728,---,---,---
08/03/2016 07:57:35,21.8,64.84,---,---,---,---,---,---,---,---
08/03/2016 07:57:36,---,---,117.14,0,0.221002,0.202714,-0.825751,---,---,---
08/03/2016 07:57:40,21.81,64.83,---,---,---,---,---,---,---,---
08/03/2016 07:57:41,---,---,115.74,0,0.220753,0.202717,-0.825774,---,---,---
08/03/2016 07:57:45,21.82,64.8,---,---,---,---,---,---,---,---
08/03/2016 07:57:46,---,---,114.94,0,0.22059,0.2027,-0.825805,---,---,---
08/03/2016 07:57:50,21.82,---,---,---,---,---,---,---,---,---
08/03/2016 07:57:51,---,64.78,114.02,0,0.220459,0.202733,-0.825824,---,---,---
08/03/2016 07:57:55,21.83,64.75,---,---,---,---,---,---,---,---
08/03/2016 07:57:56,---,---,113.55,0,0.220338,0.202699,-0.825821,---,---,---
08/03/2016 07:58:00,21.84,64.72,---,---,---,---,---,---,---,---
08/03/2016 07:58:01,---,---,113.09,0,0.220228,0.202672,-0.825824,---,---,---
08/03/2016 07:58:07,21.84,64.64,112.09,0,0.220117,0.202743,-0.825841,---,---,---
08/03/2016 07:58:11,21.85,---,---,---,---,---,---,---,---,---
08/03/2016 07:58:13,---,---,111.29,0,0.220023,0.202793,-0.825847,---,---,---
08/03/2016 07:58:15,21.85,64.6,---,---,---,---,---,---,---,---
08/03/2016 07:58:16,---,---,110.33,0,0.219875,0.202818,-0.825867,---,---,---
08/03/2016 07:58:20,21.86,64.56,---,---,---,---,---,---,---,---
08/03/2016 07:58:21,---,---,109.86,0,0.219802,0.202831,-0.825883,---,---,---
08/03/2016 07:58:25,21.87,64.51,---,---,---,---,---,---,---,---
08/03/2016 07:58:26,---,---,109,0,0.219723,0.202908,-0.82588,---,---,---
08/03/2016 07:58:31,21.87,64.47,108.4,0,0.219673,0.202966,-0.825884,---,---,---
08/03/2016 07:58:39,21.88,64.42,107.38,0,0.219537,0.203014,-0.825888,---,---,---
08/03/2016 07:58:40,21.88,64.38,---,---,---,---,---,---,---,---
08/03/2016 07:58:41,---,---,107.15,0,0.219447,0.202967,-0.825895,---,---,---
08/03/2016 07:58:45,21.89,64.29,---,---,---,---,---,---,---,---
08/03/2016 07:58:46,---,---,106.1,0,0.219259,0.202968,-0.825905,---,---,---
08/03/2016 07:58:51,21.89,---,---,---,---,---,---,---,---,---
08/03/2016 07:58:53,---,---,105.35,0,0.219089,0.202934,-0.82592,---,---,---
08/03/2016 07:58:55,21.9,64.25,---,---,---,---,---,---,---,---
08/03/2016 07:58:56,---,---,104.4,0,0.218916,0.202932,-0.825943,---,---,---
08/03/2016 07:59:00,21.91,---,---,---,---,---,---,---,---,---
08/03/2016 07:59:01,---,64.27,103.98,0,0.218838,0.202931,-0.825978,---,---,---
08/03/2016 07:59:05,21.91,64.31,---,---,---,---,---,---,---,---
08/03/2016 07:59:06,---,---,103.24,0,0.218794,0.203021,-0.826013,---,---,---
08/03/2016 07:59:10,21.92,64.37,---,---,---,---,---,---,---,---
08/03/2016 07:59:11,---,---,102.04,0,0.218625,0.203067,-0.826045,---,---,---
08/03/2016 07:59:15,21.92,64.48,---,---,---,---,---,---,---,---
08/03/2016 07:59:16,---,---,100.57,0,0.218396,0.203104,-0.826087,---,---,---
08/03/2016 07:59:20,21.93,64.59,---,---,---,---,---,---,---,---
08/03/2016 07:59:21,---,---,98.74,0,0.218049,0.203086,-0.826103,---,---,---
08/03/2016 07:59:25,21.94,64.68,---,---,---,---,---,---,---,---
08/03/2016 07:59:26,---,---,95.91,0,0.217556,0.2031,-0.826112,---,---,---
08/03/2016 07:59:30,21.94,64.76,---,---,---,---,---,---,---,---
08/03/2016 07:59:31,---,---,91.95,0,0.216919,0.203174,-0.826124,---,---,---
08/03/2016 07:59:35,21.95,64.84,---,---,---,---,---,---,---,---
08/03/2016 07:59:36,---,---,87.93,0,0.21626,0.203237,-0.826137,---,---,---
08/03/2016 07:59:40,21.95,64.92,---,---,---,---,---,---,---,---
08/03/2016 07:59:41,---,---,83.9,0,0.215537,0.203237,-0.826179,---,---,---
08/03/2016 07:59:45,21.96,65.04,---,---,---,---,---,---,---,---
08/03/2016 07:59:46,---,---,80.24,0,0.214876,0.203231,-0.826202,---,---,---
08/03/2016 07:59:50,21.96,65.18,---,---,---,---,---,---,---,---
08/03/2016 07:59:51,---,---,76.62,0,0.214238,0.203244,-0.826225,---,---,---
08/03/2016 07:59:55,21.97,65.32,---,---,---,---,---,---,---,---
08/03/2016 07:59:56,---,---,72.98,0,0.213641,0.203299,-0.826235,---,---,---
08/03/2016 08:00:00,21.98,65.46,---,---,---,---,---,---,---,---
08/03/2016 08:00:01,---,---,69.23,0,0.212946,0.203277,-0.826242,---,---,---
08/03/2016 08:00:05,21.98,65.58,---,---,---,---,---,---,---,---
08/03/2016 08:00:06,---,---,64.75,0,0.212173,0.203307,-0.826255,---,---,---
08/03/2016 08:00:10,21.99,---,---,---,---,---,---,---,---,---
08/03/2016 08:00:11,---,65.69,60.11,0,0.211402,0.203368,-0.826286,---,---,---
08/03/2016 08:00:15,21.99,65.79,---,---,---,---,---,---,---,---
08/03/2016 08:00:16,---,---,55.29,0,0.210593,0.203424,-0.826306,---,---,---
08/03/2016 08:00:20,22,65.9,---,---,---,---,---,---,---,---
08/03/2016 08:00:21,---,---,51.05,0,0.209819,0.20341,-0.826332,---,---,---
08/03/2016 08:00:25,22.01,66,---,---,---,---,---,---,---,---
08/03/2016 08:00:26,---,---,46.6,0,0.20901,0.203399,-0.826342,---,---,---
08/03/2016 08:00:30,22.01,66.12,---,---,---,---,---,---,---,---
08/03/2016 08:00:31,---,---,41.84,0,0.208121,0.203363,-0.826367,---,---,---
08/03/2016 08:00:35,22.02,66.24,---,---,---,---,---,---,---,---
08/03/2016 08:00:36,---,---,37.03,0,0.20732,0.203425,-0.826401,---,---,---
08/03/2016 08:00:40,22.02,66.38,---,---,---,---,---,---,---,---
08/03/2016 08:00:41,---,---,32.77,0,0.206558,0.203426,-0.826429,---,---,---
08/03/2016 08:00:45,22.03,66.52,---,---,---,---,---,---,---,---
08/03/2016 08:00:46,---,---,28.6,0,0.205775,0.203391,-0.82645,---,---,---
08/03/2016 08:00:50,22.03,---,---,---,---,---,---,---,---,---
08/03/2016 08:00:51,---,66.65,24.56,0,0.205006,0.203347,-0.826488,---,---,---
08/03/2016 08:00:55,22.04,66.79,---,---,---,---,---,---,---,---
08/03/2016 08:00:56,---,---,20.32,0,0.204247,0.203348,-0.826509,---,---,---
08/03/2016 08:01:00,22.04,66.93,---,---,---,---,---,---,---,---
08/03/2016 08:01:01,---,---,16.09,0,0.203464,0.203323,-0.82655,---,---,---
08/03/2016 08:01:05,22.05,67.07,---,---,---,---,---,---,---,---
08/03/2016 08:01:06,---,---,11.74,0,0.202647,0.203287,-0.826586,---,---,---
08/03/2016 08:01:10,22.06,67.21,---,---,---,---,---,---,---,---
08/03/2016 08:01:11,---,---,7.44,0,0.201814,0.203225,-0.826611,---,---,---
08/03/2016 08:01:15,22.06,---,---,---,---,---,---,---,---,---
08/03/2016 08:01:16,---,67.34,3.77,0,0.201153,0.203221,-0.826634,---,---,---
08/03/2016 08:01:20,22.07,67.48,---,---,---,---,---,---,---,---
08/03/2016 08:01:21,---,---,0,0,0.200388,0.203292,-0.826664,---,---,---
08/03/2016 08:01:25,22.07,67.61,---,---,---,---,---,---,---,---
08/03/2016 08:01:26,---,---,0,0,0.19966,0.203322,-0.826695,---,---,---
08/03/2016 08:01:30,22.08,---,---,---,---,---,---,---,---,---
08/03/2016 08:01:31,---,67.74,0,0,0.198884,0.203305,-0.826733,---,---,---
08/03/2016 08:01:35,22.08,67.87,---,---,---,---,---,---,---,---
08/03/2016 08:01:36,---,---,0,0,0.198169,0.203256,-0.82676,---,---,---
08/03/2016 08:01:40,22.09,67.95,---,---,---,---,---,---,---,---
08/03/2016 08:01:41,---,---,0,0,0.197401,0.203211,-0.826789,---,---,---
08/03/2016 08:01:45,22.09,68.01,---,---,---,---,---,---,---,---
08/03/2016 08:01:46,---,---,0,0,0.196572,0.203166,-0.826807,---,---,---
08/03/2016 08:01:50,22.1,68.06,---,---,---,---,---,---,---,---
08/03/2016 08:01:51,---,---,0,0,0.195858,0.203188,-0.826818,---,---,---
08/03/2016 08:01:55,22.1,68.06,---,---,---,---,---,---,---,---
08/03/2016 08:01:56,---,---,0,0,0.195257,0.203187,-0.826831,---,---,---
08/03/2016 08:02:00,22.1,68.06,---,---,---,---,---,---,---,---
08/03/2016 08:02:01,---,---,0,0,0.19465,0.203188,-0.826851,---,---,---
08/03/2016 08:02:05,22.11,68.07,---,---,---,---,---,---,---,---
08/03/2016 08:02:06,---,---,0,0,0.19418,0.203186,-0.826874,---,---,---
08/03/2016 08:02:10,22.11,68.09,---,---,---,---,---,---,---,---
08/03/2016 08:02:11,---,---,0,0,0.193819,0.203164,-0.826887,---,---,---
08/03/2016 08:02:15,22.12,68.11,---,---,---,---,---,---,---,---
08/03/2016 08:02:16,---,---,0,0,0.193536,0.203157,-0.826899,---,---,---
08/03/2016 08:02:20,22.12,---,---,---,---,---,---,---,---,---
08/03/2016 08:02:21,---,68.12,0,0,0.193322,0.203182,-0.826898,---,---,---
08/03/2016 08:02:25,22.13,68.12,---,---,---,---,---,---,---,---
08/03/2016 08:02:26,---,---,0,0,0.193039,0.203197,-0.826911,---,---,---
08/03/2016 08:02:30,22.13,68.11,---,---,---,---,---,---,---,---
08/03/2016 08:02:31,---,---,0,0,0.192846,0.203221,-0.826923,---,---,---
08/03/2016 08:02:35,22.13,68.11,---,---,---,---,---,---,---,---
08/03/2016 08:02:36,---,---,0,0,0.192728,0.203229,-0.826933,---,---,---
08/03/2016 08:02:40,22.14,68.1,---,---,---,---,---,---,---,---
08/03/2016 08:02:41,---,---,0,0,0.192644,0.203285,-0.826943,---,---,---
08/03/2016 08:02:45,22.14,68.08,---,---,---,---,---,---,---,---
08/03/2016 08:02:46,---,---,0,0,0.192577,0.203304,-0.826946,---,---,---
08/03/2016 08:02:50,22.15,68.05,---,---,---,---,---,---,---,---
08/03/2016 08:02:51,---,---,0,0,0.192427,0.203326,-0.826949,---,---,---
08/03/2016 08:02:55,22.15,68.03,---,---,---,---,---,---,---,---
08/03/2016 08:02:56,---,---,0,0,0.192384,0.203362,-0.826959,---,---,---
08/03/2016 08:03:00,22.15,68.03,---,---,---,---,---,---,---,---
08/03/2016 08:03:01,---,---,0,0,0.192385,0.203324,-0.826964,---,---,---
08/03/2016 08:03:05,22.16,68.04,---,---,---,---,---,---,---,---
08/03/2016 08:03:06,---,---,0,0,0.192499,0.203318,-0.826979,---,---,---
08/03/2016 08:03:10,22.16,68.06,---,---,---,---,---,---,---,---
08/03/2016 08:03:11,---,---,0,0,0.192618,0.203411,-0.826986,---,---,---
08/03/2016 08:03:15,22.17,68.06,---,---,---,---,---,---,---,---
08/03/2016 08:03:16,---,---,0,0,0.1927,0.203424,-0.826993,---,---,---
08/03/2016 08:03:20,22.17,68.05,---,---,---,---,---,---,---,---
08/03/2016 08:03:21,---,---,0,0,0.192654,0.203403,-0.826999,---,---,---
08/03/2016 08:03:25,22.17,---,---,---,---,---,---,---,---,---
08/03/2016 08:03:26,---,68.05,0,0,0.192668,0.203427,-0.827013,---,---,---
08/03/2016 08:03:30,22.18,---,---,---,---,---,---,---,---,---
08/03/2016 08:03:31,---,68.06,0,0,0.192654,0.203444,-0.827016,---,---,---
08/03/2016 08:03:35,22.18,68.08,---,---,---,---,---,---,---,---
08/03/2016 08:03:36,---,---,0,0,0.192652,0.203459,-0.827024,---,---,---
08/03/2016 08:03:40,22.18,---,---,---,---,---,---,---,---,---
08/03/2016 08:03:41,---,68.1,0,0,0.19265,0.203528,-0.827015,---,---,---
08/03/2016 08:03:45,22.19,---,---,---,---,---,---,---,---,---
08/03/2016 08:03:46,---,68.09,0,0,0.192624,0.203581,-0.82701,---,---,---
08/03/2016 08:03:50,22.19,---,---,---,---,---,---,---,---,---
08/03/2016 08:03:51,---,68.07,0,0,0.192667,0.203626,-0.827025,---,---,---
08/03/2016 08:03:55,22.19,---,---,---,---,---,---,---,---,---
08/03/2016 08:03:56,---,68.07,0,0,0.192592,0.203566,-0.827044,---,---,---
08/03/2016 08:04:00,22.2,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:01,---,68.08,0,0,0.192625,0.203542,-0.827047,---,---,---
08/03/2016 08:04:05,22.2,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:06,---,68.09,0,0,0.192718,0.203543,-0.827042,---,---,---
08/03/2016 08:04:10,22.2,---,---,---,---,---,---,---,---,---
08/03/2016 08:04:11,---,68.09,0,0,0.192773,0.203596,-0.827054,---,---,---
08/03/2016 08:04:15,22.21,---,---,---,---,---,---,---,---,---
